Title,URL,Description
Bob Dylan,https://screendrafts.fandom.com/wiki/Bob_Dylan,"**""Bob Dylan""** is the 144th episode of Screen Drafts . Co-commissioner Ryan Marker and Guest G.M. Marya Gates selected the seven best movies featuring Bob Dylan."
Bob Dylan,https://screendrafts.fandom.com/wiki/Bob_Dylan,"**""Bob Dylan""** is the 144th episode of Screen Drafts . Co-commissioner Ryan Marker and Guest G.M. Marya Gates selected the seven best movies featuring Bob Dylan."
Body Horror,https://screendrafts.fandom.com/wiki/Body_Horror,"**""Body Horror""** is the 151st episode of Screen Drafts . Guest G.M.s Rebekah McKendry and Elric Kane selected the seven best body horror movies. The two drafters imposed a self-limitation of a single David Cronenberg movie on the list."
Body Horror,https://screendrafts.fandom.com/wiki/Body_Horror,"**""Body Horror""** is the 151st episode of Screen Drafts . Guest G.M.s Rebekah McKendry and Elric Kane selected the seven best body horror movies. The two drafters imposed a self-limitation of a single David Cronenberg movie on the list."
Body Swap,https://screendrafts.fandom.com/wiki/Body_Swap,"**""'Body Swap""** is the 323rd episode of Screen Drafts . Guest G.M.s B.J. Colangelo and Harmony Colangelo selected the seven movies that feature two individuals swapping bodies."
Body Swap,https://screendrafts.fandom.com/wiki/Body_Swap,"**""'Body Swap""** is the 323rd episode of Screen Drafts . Guest G.M.s B.J. Colangelo and Harmony Colangelo selected the seven movies that feature two individuals swapping bodies."
Bong Joon-ho Super Draft,https://screendrafts.fandom.com/wiki/Bong_Joon-ho_Super_Draft,"**""Bong Joon-ho Super Draft""** is the 233rd episode of Screen Drafts . Guest G.M.s Eric Plese and Ryan Estrada ranked the seven films directed by Bong Joon-ho. Drea Clark served as Guest Co-Commissioner ."
Bong Joon-ho Super Draft,https://screendrafts.fandom.com/wiki/Bong_Joon-ho_Super_Draft,"**""Bong Joon-ho Super Draft""** is the 233rd episode of Screen Drafts . Guest G.M.s Eric Plese and Ryan Estrada ranked the seven films directed by Bong Joon-ho. Drea Clark served as Guest Co-Commissioner ."
Booed at Cannes,https://screendrafts.fandom.com/wiki/Booed_at_Cannes,"**""Booed at Cannes""** is the 280th episode of Screen Drafts . Guest G.M.s Jordan Crucchiola and Darren Franich selected the seven best films that were booed at the Cannes Film Festival since 1990."
Booed at Cannes,https://screendrafts.fandom.com/wiki/Booed_at_Cannes,"**""Booed at Cannes""** is the 280th episode of Screen Drafts . Guest G.M.s Jordan Crucchiola and Darren Franich selected the seven best films that were booed at the Cannes Film Festival since 1990."
Bookstore & Library Movies,https://screendrafts.fandom.com/wiki/Bookstore_%26_Library_Movies,"**""'Bookstore & Library Movies""** is the 299th episode of Screen Drafts . Guest G.M. Teams Joe Reid & Chris Feil and Katey Rich & Joanna Robinson selected the 7 best films set in libraries or bookstores."
Bookstore & Library Movies,https://screendrafts.fandom.com/wiki/Bookstore_%26_Library_Movies,"**""'Bookstore & Library Movies""** is the 299th episode of Screen Drafts . Guest G.M. Teams Joe Reid & Chris Feil and Katey Rich & Joanna Robinson selected the 7 best films set in libraries or bookstores."
Brief Encounters,https://screendrafts.fandom.com/wiki/Brief_Encounters,"**""Brief Encounters""** is the 77th episode of Screen Drafts . Guest G.M.s Joanna Robinson and Katey Rich selected the seven best movies about ""poignantly brief"" romances.

Arrival and Shakespeare in Love joined the Marquee of Fame, while Before Sunrise became just the sixth film to appear on three different drafts."
Brief Encounters,https://screendrafts.fandom.com/wiki/Brief_Encounters,"**""Brief Encounters""** is the 77th episode of Screen Drafts . Guest G.M.s Joanna Robinson and Katey Rich selected the seven best movies about ""poignantly brief"" romances.

Arrival and Shakespeare in Love joined the Marquee of Fame, while Before Sunrise became just the sixth film to appear on three different drafts."
British Rom-Coms,https://screendrafts.fandom.com/wiki/British_Rom-Coms,"**""British Rom-Coms""** is the 21st episode of Screen Drafts. Drafters Dana Schwartz and Max Genecov selected the seven best British Romantic Comedies."
British Rom-Coms,https://screendrafts.fandom.com/wiki/British_Rom-Coms,"**""British Rom-Coms""** is the 21st episode of Screen Drafts. Drafters Dana Schwartz and Max Genecov selected the seven best British Romantic Comedies."
British Royal Family,https://screendrafts.fandom.com/wiki/British_Royal_Family,"**""British Royal Family""** is the 163rd episode of Screen Drafts . Guest G.M.s Chris Scleicher and Guy Branum selected the seven best movies about the British Royal Family. Bryan Cogman joined as Guest Co-Commissioner ."
British Royal Family,https://screendrafts.fandom.com/wiki/British_Royal_Family,"**""British Royal Family""** is the 163rd episode of Screen Drafts . Guest G.M.s Chris Scleicher and Guy Branum selected the seven best movies about the British Royal Family. Bryan Cogman joined as Guest Co-Commissioner ."
Cameron Crowe,https://screendrafts.fandom.com/wiki/Cameron_Crowe,"**""Cameron Crowe""** is the 331st episode of Screen Drafts . Guest G.M.s Guy Branum and Wynter Mitchell ranked the seven best movies written or directed by Cameron Crowe."
Cameron Crowe,https://screendrafts.fandom.com/wiki/Cameron_Crowe,"**""Cameron Crowe""** is the 331st episode of Screen Drafts . Guest G.M.s Guy Branum and Wynter Mitchell ranked the seven best movies written or directed by Cameron Crowe."
Cannon,https://screendrafts.fandom.com/wiki/Cannon,"**""Cannon""** is the 116th episode of Screen Drafts . Guest G.M.s Patrick Bromley and Elric Kane selected the seven best movies released by The Cannon Group."
Cannon,https://screendrafts.fandom.com/wiki/Cannon,"**""Cannon""** is the 116th episode of Screen Drafts . Guest G.M.s Patrick Bromley and Elric Kane selected the seven best movies released by The Cannon Group."
Canuxploitation,https://screendrafts.fandom.com/wiki/Canuxploitation,"**""Canuxploitation""** is the 150th episode of Screen Drafts . Guest G.M.s Jim Branscome and Breanna Whipple selected the seven best Canadian Exploitation movies."
Canuxploitation,https://screendrafts.fandom.com/wiki/Canuxploitation,"**""Canuxploitation""** is the 150th episode of Screen Drafts . Guest G.M.s Jim Branscome and Breanna Whipple selected the seven best Canadian Exploitation movies."
Castaways,https://screendrafts.fandom.com/wiki/Castaways,"**""Castaways""** is the 294th episode of Screen Drafts . Guest G.M.s Emily St. James and Noel Murray selected the seven best films about people stranded due to a transportation accident for an extended period of time."
Castaways,https://screendrafts.fandom.com/wiki/Castaways,"**""Castaways""** is the 294th episode of Screen Drafts . Guest G.M.s Emily St. James and Noel Murray selected the seven best films about people stranded due to a transportation accident for an extended period of time."
Charlie Kaufman Super Draft,https://screendrafts.fandom.com/wiki/Charlie_Kaufman_Super_Draft,"**""'Charlie Kaufman Super Draft""** is the 307th episode of Screen Drafts . Guest G.M.s Angie Han and Liz Shannon Miller ranked the nine films written by Charlie Kaufman."
Charlie Kaufman Super Draft,https://screendrafts.fandom.com/wiki/Charlie_Kaufman_Super_Draft,"**""'Charlie Kaufman Super Draft""** is the 307th episode of Screen Drafts . Guest G.M.s Angie Han and Liz Shannon Miller ranked the nine films written by Charlie Kaufman."
A Christmas Carol,https://screendrafts.fandom.com/wiki/A_Christmas_Carol,"**""A Christmas Carol""** is the 109th episode of Screen Drafts . Guest G.M.s Bryan Cogman and Pat Driscoll selected the seven best adaptations of Charles Dickens A Christmas Carol . The Mooch Rule was suspended for this draft.

Scrooge (1951) became the 100th film to join the Marquee of Fame with this episode."
A Christmas Carol,https://screendrafts.fandom.com/wiki/A_Christmas_Carol,"**""A Christmas Carol""** is the 109th episode of Screen Drafts . Guest G.M.s Bryan Cogman and Pat Driscoll selected the seven best adaptations of Charles Dickens A Christmas Carol . The Mooch Rule was suspended for this draft.

Scrooge (1951) became the 100th film to join the Marquee of Fame with this episode."
Christmas Horror,https://screendrafts.fandom.com/wiki/Christmas_Horror,"**""Christmas Horror""** is the 214th episode of Screen Drafts . Graham Skipper and Eric Pennycoff selected the seven best horror movies set at Christmas-time with Christmas themes/elements."
Christmas Horror,https://screendrafts.fandom.com/wiki/Christmas_Horror,"**""Christmas Horror""** is the 214th episode of Screen Drafts . Graham Skipper and Eric Pennycoff selected the seven best horror movies set at Christmas-time with Christmas themes/elements."
Christmas-Adjacent,https://screendrafts.fandom.com/wiki/Christmas-Adjacent,"**""Christmas-Adjacent""** is the 162nd episode of Screen Drafts . Guest G.M.s Libby Hill and Emily St. James selected the seven best movies that are set on or around Christmas but are not explicitly about the holiday."
Christmas-Adjacent,https://screendrafts.fandom.com/wiki/Christmas-Adjacent,"**""Christmas-Adjacent""** is the 162nd episode of Screen Drafts . Guest G.M.s Libby Hill and Emily St. James selected the seven best movies that are set on or around Christmas but are not explicitly about the holiday."
Christopher Lee,https://screendrafts.fandom.com/wiki/Christopher_Lee,"**""Christopher Lee""** is the 12th episode of Screen Drafts. Drafters Amy Nicholson and Eva Anderson selected the seven best movies that featured actor Christopher Lee."
Christopher Lee,https://screendrafts.fandom.com/wiki/Christopher_Lee,"**""Christopher Lee""** is the 12th episode of Screen Drafts. Drafters Amy Nicholson and Eva Anderson selected the seven best movies that featured actor Christopher Lee."
Chucky Super Draft,https://screendrafts.fandom.com/wiki/Chucky_Super_Draft,"**""Chucky Super Draft""** is the 222nd episode of Screen Drafts . B.J. Colangelo and Louis Peitzman ranked all eight movies from the Child's Play series."
Chucky Super Draft,https://screendrafts.fandom.com/wiki/Chucky_Super_Draft,"**""Chucky Super Draft""** is the 222nd episode of Screen Drafts . B.J. Colangelo and Louis Peitzman ranked all eight movies from the Child's Play series."
Classic Christmas,https://screendrafts.fandom.com/wiki/Classic_Christmas,"**""Classic Christmas""** is the eighth episode of Screen Drafts. Drafters Maureen Lee Lenker and Vince Balzano selected the seven best classic Christmas movies."
Classic Christmas,https://screendrafts.fandom.com/wiki/Classic_Christmas,"**""Classic Christmas""** is the eighth episode of Screen Drafts. Drafters Maureen Lee Lenker and Vince Balzano selected the seven best classic Christmas movies."
Classic Disney Live Action Adventure,https://screendrafts.fandom.com/wiki/Classic_Disney_Live_Action_Adventure,"**""Classic Disney Live Action Adventure""** is the 120th episode of Screen Drafts . Guest G.M.s Drew McWeeny and Bryan Cogman selected the seven best live action adventure movies released by The Walt Disney Company between 1950 and 1980."
Classic Disney Live Action Adventure,https://screendrafts.fandom.com/wiki/Classic_Disney_Live_Action_Adventure,"**""Classic Disney Live Action Adventure""** is the 120th episode of Screen Drafts . Guest G.M.s Drew McWeeny and Bryan Cogman selected the seven best live action adventure movies released by The Walt Disney Company between 1950 and 1980."
Classic Hammer Horror mini-Mega,https://screendrafts.fandom.com/wiki/Classic_Hammer_Horror_mini-Mega,"**""'Classic Hammer Horror mini-Mega""** is the 303rd episode of Screen Drafts . Guest G.M.s Bryan Cogman , B.J. Colangelo and Chris Hewitt selected the 13 best movies produced by Hammer Film Productions during their classic era (1955-1975).

Lucé Tomlin-Brenner was originally slated to be a fourth Guest G.M., but was unable to record the episode. The other three G.M. were provided Luce's List, and had to make one selection in the final draft that was in Luce's honor, where the pick was on Luce's list and within two positions either direction of Luce's placement. These selections are marked with a # on the list."
Classic Hammer Horror mini-Mega,https://screendrafts.fandom.com/wiki/Classic_Hammer_Horror_mini-Mega,"**""'Classic Hammer Horror mini-Mega""** is the 303rd episode of Screen Drafts . Guest G.M.s Bryan Cogman , B.J. Colangelo and Chris Hewitt selected the 13 best movies produced by Hammer Film Productions during their classic era (1955-1975).

Lucé Tomlin-Brenner was originally slated to be a fourth Guest G.M., but was unable to record the episode. The other three G.M. were provided Luce's List, and had to make one selection in the final draft that was in Luce's honor, where the pick was on Luce's list and within two positions either direction of Luce's placement. These selections are marked with a # on the list."
Coen Brothers Super Draft,https://screendrafts.fandom.com/wiki/Coen_Brothers_Super_Draft,"**""Coen Brothers Super Draft""** is the 84th episode of Screen Drafts . Co-Commissioners Ryan Marker and Clay Keller ranked the 18 movies written and directed by the Coen Brothers. Bryan Cogman served as Guest Commissioner for the draft.

The Big Lebowski, The Ballad of Buster Scruggs, Raising Arizona, Inside Llewyn Davis and A Serious Man joined the Marquee of Fame with this episode."
Coen Brothers Super Draft,https://screendrafts.fandom.com/wiki/Coen_Brothers_Super_Draft,"**""Coen Brothers Super Draft""** is the 84th episode of Screen Drafts . Co-Commissioners Ryan Marker and Clay Keller ranked the 18 movies written and directed by the Coen Brothers. Bryan Cogman served as Guest Commissioner for the draft.

The Big Lebowski, The Ballad of Buster Scruggs, Raising Arizona, Inside Llewyn Davis and A Serious Man joined the Marquee of Fame with this episode."
The Cold War,https://screendrafts.fandom.com/wiki/The_Cold_War,"**""The Cold War""** is the 68th episode of Screen Drafts . Co-Commissioner Ryan Marker and Guest G.M. Steve Berg selected the seven best movies about the Cold War.

Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb became the 4th film be selected on three seperate drafts."
The Cold War,https://screendrafts.fandom.com/wiki/The_Cold_War,"**""The Cold War""** is the 68th episode of Screen Drafts . Co-Commissioner Ryan Marker and Guest G.M. Steve Berg selected the seven best movies about the Cold War.

Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb became the 4th film be selected on three seperate drafts."
Colin Farrell mini-Mega,https://screendrafts.fandom.com/wiki/Colin_Farrell_mini-Mega,"**""Colin Farrell mini-Mega""** is the 215th episode of Screen Drafts . Clay Keller and Ryan Marker selected the nine best movies starring Colin Farrell, as part of a Kristmas celebration."
Colin Farrell mini-Mega,https://screendrafts.fandom.com/wiki/Colin_Farrell_mini-Mega,"**""Colin Farrell mini-Mega""** is the 215th episode of Screen Drafts . Clay Keller and Ryan Marker selected the nine best movies starring Colin Farrell, as part of a Kristmas celebration."
Comic Book (Non-Superhero),https://screendrafts.fandom.com/wiki/Comic_Book_(Non-Superhero),"**""Comic Book (Non-Superhero)""** is the 90th episode of Screen Drafts . Guest G.M.s Christian Holub and Devan Coggan selected the seven best movies based on non-superhero comic books."
Comic Book (Non-Superhero),https://screendrafts.fandom.com/wiki/Comic_Book_(Non-Superhero),"**""Comic Book (Non-Superhero)""** is the 90th episode of Screen Drafts . Guest G.M.s Christian Holub and Devan Coggan selected the seven best movies based on non-superhero comic books."
Con Artist,https://screendrafts.fandom.com/wiki/Con_Artist,"**""Con Artist""** is the 89th episode of Screen Drafts . Guest G.M.s Demi Adejuyigbe and Ify Nwadiwe selected the seven best movies about con artists. The episode was later retconned to **""Modern Con Artists""** due to the list having no films released prior to 1999."
Con Artist,https://screendrafts.fandom.com/wiki/Con_Artist,"**""Con Artist""** is the 89th episode of Screen Drafts . Guest G.M.s Demi Adejuyigbe and Ify Nwadiwe selected the seven best movies about con artists. The episode was later retconned to **""Modern Con Artists""** due to the list having no films released prior to 1999."
Country Music,https://screendrafts.fandom.com/wiki/Country_Music,"**""Country Music""** is the 247th episode of Screen Drafts . Guest G.M.s Emily St. James and Libby Hill selected the seven best dramatic movies about country music."
Country Music,https://screendrafts.fandom.com/wiki/Country_Music,"**""Country Music""** is the 247th episode of Screen Drafts . Guest G.M.s Emily St. James and Libby Hill selected the seven best dramatic movies about country music."
Courtroom Movies,https://screendrafts.fandom.com/wiki/Courtroom_Movies,"**""Courtroom Movies""** is the 173rd episode of Screen Drafts . Guest G.M.s Larry Zerner and Marc Calderaro selected the seven best movies set inside a courtroom."
Courtroom Movies,https://screendrafts.fandom.com/wiki/Courtroom_Movies,"**""Courtroom Movies""** is the 173rd episode of Screen Drafts . Guest G.M.s Larry Zerner and Marc Calderaro selected the seven best movies set inside a courtroom."
Creature Features,https://screendrafts.fandom.com/wiki/Creature_Features,"**""Creature Features""** is the 32nd episode of Screen Drafts . Drafters Graham Skipper and Matt Mercer selected the seven best Creature Features.

In this draft The Mist became the 10th to join the Marquee of Fame, while The Thing became the first film to earn a hat trick, meaning it was selected on three separate drafts. It also featured the show's second Commissioner Override.[1]"
Creature Features,https://screendrafts.fandom.com/wiki/Creature_Features,"**""Creature Features""** is the 32nd episode of Screen Drafts . Drafters Graham Skipper and Matt Mercer selected the seven best Creature Features.

In this draft The Mist became the 10th to join the Marquee of Fame, while The Thing became the first film to earn a hat trick, meaning it was selected on three separate drafts. It also featured the show's second Commissioner Override.[1]"
Criterion World Cinema Project,https://screendrafts.fandom.com/wiki/Criterion_World_Cinema_Project,"**""Criterion World Cinema Project""** is the 265th episode of Screen Drafts . Ryan Marker and Guest G.M. Marya Gates selected the seven best films that have been restored by the World Cinema Project, and released on DVD and Blu-Ray by The Criterion Collection. Drew McWeeny served as Guest Co-Commissioner ."
Criterion World Cinema Project,https://screendrafts.fandom.com/wiki/Criterion_World_Cinema_Project,"**""Criterion World Cinema Project""** is the 265th episode of Screen Drafts . Ryan Marker and Guest G.M. Marya Gates selected the seven best films that have been restored by the World Cinema Project, and released on DVD and Blu-Ray by The Criterion Collection. Drew McWeeny served as Guest Co-Commissioner ."
Crocs & Gators,https://screendrafts.fandom.com/wiki/Crocs_%26_Gators,"**""Crocs & Gators""** is the 175th episode of Screen Drafts . Guest G.M.s David Ian McKendry and Rebekah McKendry selected the seven best movies about crocodiles and alligators."
Crocs & Gators,https://screendrafts.fandom.com/wiki/Crocs_%26_Gators,"**""Crocs & Gators""** is the 175th episode of Screen Drafts . Guest G.M.s David Ian McKendry and Rebekah McKendry selected the seven best movies about crocodiles and alligators."
Cults,https://screendrafts.fandom.com/wiki/Cults,"**""Cults""** is the 225th episode of Screen Drafts . Clarke Wolfe and Anthony DiBlasi selected the seven best movies about cults."
Cults,https://screendrafts.fandom.com/wiki/Cults,"**""Cults""** is the 225th episode of Screen Drafts . Clarke Wolfe and Anthony DiBlasi selected the seven best movies about cults."
Dance,https://screendrafts.fandom.com/wiki/Dance,"**""Dance""** is the 186th episode of Screen Drafts . Guest G.M.s William Bibbiani and Liz Shannon Miller selected the seven best dance movies."
Dance,https://screendrafts.fandom.com/wiki/Dance,"**""Dance""** is the 186th episode of Screen Drafts . Guest G.M.s William Bibbiani and Liz Shannon Miller selected the seven best dance movies."
Dark Christmas,https://screendrafts.fandom.com/wiki/Dark_Christmas,"**""Dark Christmas""** is the 10th episode of Screen Drafts. Drafters Billy Ray Brewton and Graham Skipper selected the seven best dark Christmas movies. This was Graham's first appearance on the show, while Billy Ray became the first drafter to participate in three separate Screen Drafts."
Dark Christmas,https://screendrafts.fandom.com/wiki/Dark_Christmas,"**""Dark Christmas""** is the 10th episode of Screen Drafts. Drafters Billy Ray Brewton and Graham Skipper selected the seven best dark Christmas movies. This was Graham's first appearance on the show, while Billy Ray became the first drafter to participate in three separate Screen Drafts."
David Cronenberg,https://screendrafts.fandom.com/wiki/David_Cronenberg,"**""David Cronenberg""** is the 80th episode of Screen Drafts . Guest G.M.s Brian Duffield and Drew McWeeny selected the seven best movies directed by David Cronenberg.

The Dead Zone and The Fly joined the Marquee of Fame with this episode."
David Cronenberg,https://screendrafts.fandom.com/wiki/David_Cronenberg,"**""David Cronenberg""** is the 80th episode of Screen Drafts . Guest G.M.s Brian Duffield and Drew McWeeny selected the seven best movies directed by David Cronenberg.

The Dead Zone and The Fly joined the Marquee of Fame with this episode."
DC Berlantiverse Super Draft,https://screendrafts.fandom.com/wiki/DC_Berlantiverse_Super_Draft,"**""'DC Berlantiverse Super Draft""** is the 321st episode of Screen Drafts . Guest G.M.s Chancellor Agard and Kyle Anderson joined co-commissioner Ryan Marker in ranking the 11 interconnected televisions shows produced by Greg Berlanti based on DC Comics. It is the first episode to exclusively draft television programs instead of movie, and the first time Anderson participated in a draft that did not involve Billy Ray Brewton . Darren Franich served as Guest Co-Commissioner . Predictions[] Predictions[1] Darren[2] Clay DC's Legends of Tomorrow DC's Legends of Tomorrow Superman & Lois Superman & Lois Arrow Titans Doom Patrol Batwoman The Flash The Flash CURRENT STANDINGS Ryan Clay 36 25 References[] ↑ This episode Darren and Clay attempted to predict the top five titles. ↑ Darren made predictions on Ryan's behalf.

The following television programs were drafted:

11. Titans by Chancellor Agard

10. Batwoman by Ryan Marker

9. Doom Patrol by Kyle Anderson vetoed by Chancellor Agard^

9. Supergirl by Kyle Anderson vetoed by Ryan Marker^

9. Gotham Knights by Kyle Anderson

8. Doom Patrol by Kyle Anderson vetoed by Chancellor Agard^

8. Supergirl by Kyle Anderson

7. The Flash by Chancellor Agard

6. Black Lightning by Ryan Marker

5. Stargirl by Kyle Anderson

4. Arrow by Chancellor Agard

3. Doom Patrol by Ryan Marker

2. DC's Legends of Tomorrow by Kyle Anderson

1. Superman & Lois by Chancellor Agard"
DC Berlantiverse Super Draft,https://screendrafts.fandom.com/wiki/DC_Berlantiverse_Super_Draft,"**""'DC Berlantiverse Super Draft""** is the 321st episode of Screen Drafts . Guest G.M.s Chancellor Agard and Kyle Anderson joined co-commissioner Ryan Marker in ranking the 11 interconnected televisions shows produced by Greg Berlanti based on DC Comics. It is the first episode to exclusively draft television programs instead of movie, and the first time Anderson participated in a draft that did not involve Billy Ray Brewton . Darren Franich served as Guest Co-Commissioner . Predictions[] Predictions[1] Darren[2] Clay DC's Legends of Tomorrow DC's Legends of Tomorrow Superman & Lois Superman & Lois Arrow Titans Doom Patrol Batwoman The Flash The Flash CURRENT STANDINGS Ryan Clay 36 25 References[] ↑ This episode Darren and Clay attempted to predict the top five titles. ↑ Darren made predictions on Ryan's behalf.

The following television programs were drafted:

11. Titans by Chancellor Agard

10. Batwoman by Ryan Marker

9. Doom Patrol by Kyle Anderson vetoed by Chancellor Agard^

9. Supergirl by Kyle Anderson vetoed by Ryan Marker^

9. Gotham Knights by Kyle Anderson

8. Doom Patrol by Kyle Anderson vetoed by Chancellor Agard^

8. Supergirl by Kyle Anderson

7. The Flash by Chancellor Agard

6. Black Lightning by Ryan Marker

5. Stargirl by Kyle Anderson

4. Arrow by Chancellor Agard

3. Doom Patrol by Ryan Marker

2. DC's Legends of Tomorrow by Kyle Anderson

1. Superman & Lois by Chancellor Agard"
Denzel Washington Mini-Mega,https://screendrafts.fandom.com/wiki/Denzel_Washington_Mini-Mega,"**""Denzel Washington Mini-Mega""** is the 198th episode of Screen Drafts . Guest G.M.s Kevin Avery , Marc Bernardin and Jacqueline Coley selected the 11 best movies starring Denzel Washington."
Denzel Washington Mini-Mega,https://screendrafts.fandom.com/wiki/Denzel_Washington_Mini-Mega,"**""Denzel Washington Mini-Mega""** is the 198th episode of Screen Drafts . Guest G.M.s Kevin Avery , Marc Bernardin and Jacqueline Coley selected the 11 best movies starring Denzel Washington."
Dimension Films,https://screendrafts.fandom.com/wiki/Dimension_Films,"**""Dimension Films""** is the 153rd episode of Screen Drafts . Guest G.M.s Billy Ray Brewton and Kyle Anderson selected the seven best movies released by Dimension Films."
Dimension Films,https://screendrafts.fandom.com/wiki/Dimension_Films,"**""Dimension Films""** is the 153rd episode of Screen Drafts . Guest G.M.s Billy Ray Brewton and Kyle Anderson selected the seven best movies released by Dimension Films."
Dinosaurs,https://screendrafts.fandom.com/wiki/Dinosaurs,"**""Dinosaurs""** is the 149th episode of Screen Drafts . Guest G.M.s Andrew Roebuck and Steven Ray Morris selected the seven best movies featuring dinosaurs."
Dinosaurs,https://screendrafts.fandom.com/wiki/Dinosaurs,"**""Dinosaurs""** is the 149th episode of Screen Drafts . Guest G.M.s Andrew Roebuck and Steven Ray Morris selected the seven best movies featuring dinosaurs."
Directors' Final Films,https://screendrafts.fandom.com/wiki/Directors%27_Final_Films,"**""Directors' Final Films""** or ""Swan Songs"" is the 199th episode of Screen Drafts . Guest G.M.s Maureen Lee Lenker and Oriana Nudo selected the seven best final movies from deceased directors. Walter Hollmann served as Guest Co-Commissioner ."
Directors' Final Films,https://screendrafts.fandom.com/wiki/Directors%27_Final_Films,"**""Directors' Final Films""** or ""Swan Songs"" is the 199th episode of Screen Drafts . Guest G.M.s Maureen Lee Lenker and Oriana Nudo selected the seven best final movies from deceased directors. Walter Hollmann served as Guest Co-Commissioner ."
Disney Animation Studios 2D,https://screendrafts.fandom.com/wiki/Disney_Animation_Studios_2D,"**""Disney Animation Studios 2D""** is the 34th episode of Screen Drafts . Drafters Bryan Cogman and Riley Stearns selected the seven best 2D animation films from Disney Animation Studios."
Disney Animation Studios 2D,https://screendrafts.fandom.com/wiki/Disney_Animation_Studios_2D,"**""Disney Animation Studios 2D""** is the 34th episode of Screen Drafts . Drafters Bryan Cogman and Riley Stearns selected the seven best 2D animation films from Disney Animation Studios."
Disney Animation Studios Mega Draft,https://screendrafts.fandom.com/wiki/Disney_Animation_Studios_Mega_Draft,"**""Disney Animation Studios Mega Draft""** is the 256th episode of Screen Drafts . Guest G.M.s B.J. Colangelo , Louis Peitzman , Dr. Rebekah McKendry and Dane McDonald ranked the top 26 films released by Walt Disney Animation Studios (previously known as Walt Disney Productions and Walt Disney Feature Animation)."
Disney Animation Studios Mega Draft,https://screendrafts.fandom.com/wiki/Disney_Animation_Studios_Mega_Draft,"**""Disney Animation Studios Mega Draft""** is the 256th episode of Screen Drafts . Guest G.M.s B.J. Colangelo , Louis Peitzman , Dr. Rebekah McKendry and Dane McDonald ranked the top 26 films released by Walt Disney Animation Studios (previously known as Walt Disney Productions and Walt Disney Feature Animation)."
Disney Attraction Adaptations Super Draft,https://screendrafts.fandom.com/wiki/Disney_Attraction_Adaptations_Super_Draft,"**""'Disney Attraction Adaptations Super Draft""** is the 324th episode of Screen Drafts . Guest G.M.s Kevin Tully and Mike Scollins ranked the eight movies based on Disney Theme Park attractions. The final list was restricted to one Pirates of the Caribbean film."
Disney Attraction Adaptations Super Draft,https://screendrafts.fandom.com/wiki/Disney_Attraction_Adaptations_Super_Draft,"**""'Disney Attraction Adaptations Super Draft""** is the 324th episode of Screen Drafts . Guest G.M.s Kevin Tully and Mike Scollins ranked the eight movies based on Disney Theme Park attractions. The final list was restricted to one Pirates of the Caribbean film."
Disney Channel Original Movies,https://screendrafts.fandom.com/wiki/Disney_Channel_Original_Movies,"**""Disney Channel Original Movies""** is the 160th episode of Screen Drafts . Guest G.M.s Sarah Sterling and Ash Crossan selected the seven best made-for-television movies that were produced and released on the Disney Channel. Dane McDonald served as Guest Co-Commissioner ."
Disney Channel Original Movies,https://screendrafts.fandom.com/wiki/Disney_Channel_Original_Movies,"**""Disney Channel Original Movies""** is the 160th episode of Screen Drafts . Guest G.M.s Sarah Sterling and Ash Crossan selected the seven best made-for-television movies that were produced and released on the Disney Channel. Dane McDonald served as Guest Co-Commissioner ."
Dog Movies,https://screendrafts.fandom.com/wiki/Dog_Movies,"**""Dog Movies""** is the 24th episode of Screen Drafts . Drafters Grant Moninger and Ryan Marker selected the seven best films about dogs. Clay created the Mooch Rule as a result of the play of Mooch Goes to Hollywood ."
Dog Movies,https://screendrafts.fandom.com/wiki/Dog_Movies,"**""Dog Movies""** is the 24th episode of Screen Drafts . Drafters Grant Moninger and Ryan Marker selected the seven best films about dogs. Clay created the Mooch Rule as a result of the play of Mooch Goes to Hollywood ."
Don Bluth Super Draft,https://screendrafts.fandom.com/wiki/Don_Bluth_Super_Draft,"**""Don Bluth Super Draft""** is the 257th episode of Screen Drafts . Guest G.M.s Joe Reid and Adam B. Vary ranked the ten feature length films directed or co-directed by Don Bluth."
Don Bluth Super Draft,https://screendrafts.fandom.com/wiki/Don_Bluth_Super_Draft,"**""Don Bluth Super Draft""** is the 257th episode of Screen Drafts . Guest G.M.s Joe Reid and Adam B. Vary ranked the ten feature length films directed or co-directed by Don Bluth."
Drag,https://screendrafts.fandom.com/wiki/Drag,"**""Drag""** is the 103rd episode of Screen Drafts . Guest G.M.s Chris Feil and Joe Reid selected the seven best movies about drag.

Bad Education, To Wong Foo, Thanks for Everything! Julie Newmar and The Rocky Horror Picture Show joined the Marquee of Fame with this episode."
Drag,https://screendrafts.fandom.com/wiki/Drag,"**""Drag""** is the 103rd episode of Screen Drafts . Guest G.M.s Chris Feil and Joe Reid selected the seven best movies about drag.

Bad Education, To Wong Foo, Thanks for Everything! Julie Newmar and The Rocky Horror Picture Show joined the Marquee of Fame with this episode."
Eddie Murphy,https://screendrafts.fandom.com/wiki/Eddie_Murphy,"**""Eddie Murphy""** is the 119th episode of Screen Drafts . Guest G.M.s Ricky Carmona and Dave Schilling selected the seven best movies starring Eddie Murphy."
