movie_id,producer_id,id
9873d162-9f3c-4522-a6b0-bbfc30173dc9,f96544be-4e06-4f72-9c86-78cc043eaf19,505e188b-79e7-4703-a9c3-23b2cf031a8b
3cf66b74-9e7a-43fb-b708-a62117ccdbe4,2bd5d911-1ccc-43a8-b106-301dc035c846,ee605af0-ee6e-4201-a18a-b4b06277f2a8
3cf66b74-9e7a-43fb-b708-a62117ccdbe4,ae40fc45-7a9d-40e0-80b6-638b638e169c,1020f346-a54f-4d75-9fb2-856a73d0d994
3cf66b74-9e7a-43fb-b708-a62117ccdbe4,d805e67c-de87-48b4-ba03-49681a0b9656,2ab039a1-6069-46c4-a37b-68cae2e3e0e2
36aa5b91-45aa-477d-9e72-d864521e8f04,08704afb-8af7-42ff-b938-f68430e57479,4aa5847a-8946-436b-93c8-80f47894f0bb
36aa5b91-45aa-477d-9e72-d864521e8f04,18a888b9-101b-44b1-a08e-e007f016ff6f,cf7fc3a9-639a-4cba-a05e-e974bbdb23ec
36aa5b91-45aa-477d-9e72-d864521e8f04,8811fe3a-d9cd-4cb0-8740-01634df2e07e,34c09f9b-b8f9-4799-8938-f122dbb3c180
36aa5b91-45aa-477d-9e72-d864521e8f04,d6b05445-da49-4d3a-afcc-9d4395fa36ff,8807ed02-d4ae-4de3-b00f-915a805b3125
36aa5b91-45aa-477d-9e72-d864521e8f04,fed8e0a6-d317-48a3-8a35-3ae96f1f96ab,f09944fd-5a44-48c6-b973-88c1d4c73568
32cd3447-69cb-4cb1-9885-da1a71af413f,01c0d7c3-841a-41d4-bb9d-c83e9315e46f,77db552a-db1d-40ac-afab-c0c3fd0266ad
32cd3447-69cb-4cb1-9885-da1a71af413f,1913ad6b-04f1-4ad5-b7e0-64e58e4ee68b,bbfbd592-c82c-469e-821a-a6a28590ad28
32cd3447-69cb-4cb1-9885-da1a71af413f,6239c887-a9fe-4e4c-ba5b-c819125f6fa6,f566ffef-627f-4c3f-9460-6ad0d4807732
32cd3447-69cb-4cb1-9885-da1a71af413f,89963a9b-414b-4b0a-9150-07ed67de1c38,c72a017e-db8f-49dd-a643-d7f2416d068f
32cd3447-69cb-4cb1-9885-da1a71af413f,91df7911-ad29-4bd0-bddf-311e095199c6,ecac716b-bdbe-4eb6-81c2-992742a54355
32cd3447-69cb-4cb1-9885-da1a71af413f,d89e7a78-b302-4192-a6c0-0d9f0a1ebd21,67f192e0-d23c-496a-93aa-0b9ef7288330
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,5f4a6b84-ad1a-4c42-81f8-62f8eebc5387,5912b972-a836-42f8-b3a9-5a8f5136c98c
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,6b35dae4-63ab-4955-8555-ed02f1c53753,cc0f3257-1188-44be-9056-3ebcfc94ef66
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,83f8ca04-609d-42a2-b9e5-d4b7642f7568,21158dcd-0a3d-4005-bde3-01c9c82b2acb
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,84dde76b-705a-4592-a21e-48e62c1b3834,90c950b3-68c0-4ac9-9eb0-782e76bed4f5
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,8982837c-0d32-4130-ab67-8636097d35d2,28f5071b-20ec-44f0-a706-251105c51fa8
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,8b62e6ca-a4cd-4551-8200-6f786d1327e3,cbd3d9a0-5906-462b-946a-8fa72179a893
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,8d8d1c9f-25f2-4cf5-889f-d69da0967b5c,8754d052-6840-48cd-9dac-f6317120dddd
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,98399ae6-e8a5-422a-a765-d7d4bcc103a8,fc0ce7a6-3604-4c9c-9c78-f695d754d02b
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,ab42f161-6fcd-4c9f-bc11-64b0efa5390f,4023f3d7-0856-439f-b678-fec6eb92b1b3
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,d95140a1-9c9f-45ba-a85d-992e7d789b67,058268ed-1b0a-45b3-8bfd-abc2e242422a
c2296b3a-cd0e-4c8b-8cb4-9dfd704773b1,deaf26c5-a84e-4d55-8ef4-771e17cc1c78,e5634465-021b-419e-bcc4-51f26a470867
0b01727a-73a6-47a9-8f8c-a67ba9d23043,35f0d96d-4930-40c1-a4a0-832200e595fd,81dae68e-3d81-4681-8e4e-165c9f48796c
0b01727a-73a6-47a9-8f8c-a67ba9d23043,3a8207a7-a536-4a8d-a3e4-1919a51f9557,d80ecae9-f714-4bcb-aeb8-cf0c4501effb
0b01727a-73a6-47a9-8f8c-a67ba9d23043,776e70a6-4253-4b8b-8132-6bb1e8714182,6be4b21a-20eb-4007-bfee-d9073f43b9f0
0b01727a-73a6-47a9-8f8c-a67ba9d23043,7b36a77f-d5f1-4278-a2eb-23cb8dab3746,376e7ab2-9f70-451b-9a99-1ccc6f206fb9
0b01727a-73a6-47a9-8f8c-a67ba9d23043,b7351c7a-2d5e-44e3-8986-9dafaf695bea,9d030a0f-8994-41d5-817d-948beb07368f
0b01727a-73a6-47a9-8f8c-a67ba9d23043,baf84c5f-563b-48ee-853a-6c9328f755c0,a825ebfb-5bfb-466c-81d5-c4626166b39d
5332748d-987d-49db-be86-e079b15300bb,2b583894-bb0e-4701-ae46-50c443dc4e99,7393b37c-8d8d-40ff-95d3-f3fde34319a4
5332748d-987d-49db-be86-e079b15300bb,be4676ad-8162-47df-b278-98a4b2a31904,23c5201e-b6f0-462e-ad96-fbe9e5c9693b
5332748d-987d-49db-be86-e079b15300bb,f185e49e-1946-4fbc-bf0a-b1523851d9d8,cd76e17b-baef-4c4d-ab90-761a7974f9d6
2464b88d-85ac-41c7-b02e-41e7f267edf3,85de6d63-667d-4d54-b9da-726d6092640f,1a7e3c5e-9e03-488c-b7b3-bb32e567f0df
2464b88d-85ac-41c7-b02e-41e7f267edf3,9276dce1-c589-4eb9-a659-78afaddbc357,035eee2c-5fa8-466f-ae55-e200b0d2a042
2464b88d-85ac-41c7-b02e-41e7f267edf3,a3919110-7adf-478d-8d26-ca35b186efa2,3dc7e3a8-aa7f-42c8-9ee6-c1082e7eeda9
2464b88d-85ac-41c7-b02e-41e7f267edf3,d76a71c7-d593-46e3-b920-11681e0febc3,cd8add78-e617-4184-b923-4577981df8ea
2464b88d-85ac-41c7-b02e-41e7f267edf3,fee6663e-3a62-4729-845a-ead67af9f2fa,02d4d11d-bf76-4f44-9336-5938e9059d0c
fff8a58b-91c5-4135-8628-ce4c20045e2d,c4e403c8-e4eb-4c55-9b6f-1ffe6fd7ee32,7f428b7f-bb30-49b3-8361-a3d904e0133c
fff8a58b-91c5-4135-8628-ce4c20045e2d,d76a71c7-d593-46e3-b920-11681e0febc3,0e3999c4-4d2d-4bc7-a310-2f263bc00aab
fff8a58b-91c5-4135-8628-ce4c20045e2d,fee6663e-3a62-4729-845a-ead67af9f2fa,2ce19533-0413-4f89-b934-40b6036ad86e
fc2ba099-8d4a-4a32-a90b-545bd1b74e24,0ba5a183-bd5b-4e86-9358-b97758004432,674804c7-639f-4426-9235-0e01f804a690
fc2ba099-8d4a-4a32-a90b-545bd1b74e24,2e193bea-6aa1-4c57-8722-6ef592a01c2b,a916f886-7248-4fe4-9b1d-a607425f37b4
fc2ba099-8d4a-4a32-a90b-545bd1b74e24,d97b6e4f-d54f-4998-b3d4-a35b8b84a3c9,4faa65df-3606-4328-bbda-30487661ecd2
91713643-5915-42b3-9988-e94ce391b6b8,0ae8e4e9-03ee-4963-917b-6555dbfc7d3b,d802aeb5-b8ad-45e4-a0e9-0eacbcd6a1a8
91713643-5915-42b3-9988-e94ce391b6b8,280a1b92-804a-448f-8005-538e5615ee77,c68cae0f-f447-4fea-9ea1-f7acb273eac1
91713643-5915-42b3-9988-e94ce391b6b8,2b8ce796-13cf-4151-8c71-f7b24dec20d3,b1d75add-6302-4bee-ad4d-d7ae46a1420a
91713643-5915-42b3-9988-e94ce391b6b8,4b326797-4ec1-49b9-abb1-b97567f036e1,5434473a-1f7c-42b1-a33c-06f82d66edb9
91713643-5915-42b3-9988-e94ce391b6b8,59df49e3-9b22-497a-a4ea-2cb3b1eb385d,936a4e9f-cb3b-4631-8ab3-2118bddcc230
91713643-5915-42b3-9988-e94ce391b6b8,61e2230b-0351-4373-aa84-2c218913d82a,188948a6-6206-419c-a827-ad0766b7dbbb
91713643-5915-42b3-9988-e94ce391b6b8,bb4e176b-bc88-4892-bba0-1b693fc1df39,67732929-2132-4aa8-941a-5403264b73c8
91713643-5915-42b3-9988-e94ce391b6b8,feafcad9-8ac4-40a9-9094-10645d6dc7a4,d5bab2ad-717f-4c90-bfce-7c81fb097216
bd0347c6-ed1c-4453-a773-ae036534dfb1,18a888b9-101b-44b1-a08e-e007f016ff6f,bce15581-c843-46e4-8581-bf9137bea0d3
bd0347c6-ed1c-4453-a773-ae036534dfb1,1963eb62-7d27-4c85-b98b-a9d55f1af5f6,2d3d9759-7baf-45f9-a61f-464e7022773c
bd0347c6-ed1c-4453-a773-ae036534dfb1,2c70e52f-401e-47e5-a931-9ce8f88e2aef,2aa5e8dd-7c76-4916-8289-71378278d4aa
bd0347c6-ed1c-4453-a773-ae036534dfb1,313ceb75-8f37-4c00-9fdd-65d40742408b,d56f9cb4-bd04-4849-8bc2-8c18811b203d
bd0347c6-ed1c-4453-a773-ae036534dfb1,5e123efa-9952-40d1-979f-97d76167c35f,64d07b21-8212-47e4-b5ee-dc7bb43eec3a
bd0347c6-ed1c-4453-a773-ae036534dfb1,95c038fd-b6c8-4222-8b80-27ea71423f32,3ba51d9c-3102-4cfd-9eb4-a5aedb98c2dc
bd0347c6-ed1c-4453-a773-ae036534dfb1,baa82dca-7ef5-4edb-8513-0501d62aad9f,046e3811-8023-436a-88ea-5edb573f5bbe
bd0347c6-ed1c-4453-a773-ae036534dfb1,c0c228f1-862d-4b51-9554-b33fcb34cdf8,b5bb7c9a-63d0-49a5-bd96-ea7675b02367
bd0347c6-ed1c-4453-a773-ae036534dfb1,d505a3db-64af-443c-ac72-5d351155790d,05bbcbc4-98ae-4e90-bd66-2a7d97d064fe
bd0347c6-ed1c-4453-a773-ae036534dfb1,fed8e0a6-d317-48a3-8a35-3ae96f1f96ab,27af6d8f-8f5c-42df-a58b-d8279f84700b
47687ed9-de0f-4135-b0a2-8c188b78b852,0256736d-2ce0-4c91-805a-8ad5375e7162,7d262b81-d5cf-400f-b3d7-9c67abd8e642
47687ed9-de0f-4135-b0a2-8c188b78b852,0866755a-c67f-4338-a676-dee73b6a6a19,bd4cc561-a533-4592-a36d-2947c78ae605
47687ed9-de0f-4135-b0a2-8c188b78b852,18a888b9-101b-44b1-a08e-e007f016ff6f,3e090115-af11-4381-84f3-97000e3ccade
47687ed9-de0f-4135-b0a2-8c188b78b852,2388eb7e-2550-42a7-8208-719d8076ed03,f6347093-ce3a-4842-93f4-bf95499f4d25
47687ed9-de0f-4135-b0a2-8c188b78b852,2ef420c6-74d6-44e3-9476-31aa9bb12a6a,de636d3e-1684-4255-86e2-2593d2479fc9
47687ed9-de0f-4135-b0a2-8c188b78b852,3c0610c4-13eb-4531-ba43-7cd75166f6fb,f62c6546-e899-4a18-9820-096fe693ebba
47687ed9-de0f-4135-b0a2-8c188b78b852,3c48fca6-04a1-4fb8-a915-2f94430d9b16,20bb46e3-5849-44bf-99cf-3a0de7c0f3e6
47687ed9-de0f-4135-b0a2-8c188b78b852,3f3a883b-f774-48e5-8a11-4def50149e8e,8eb69730-7d2f-4314-97fe-53f19dbff98b
47687ed9-de0f-4135-b0a2-8c188b78b852,43a294c6-925a-40ab-8f7a-c10c726a9b17,66e82f3d-cc7e-46c5-8097-33847eecddda
47687ed9-de0f-4135-b0a2-8c188b78b852,4f228300-66a1-4f6a-afee-c1d6c68a618c,fc1bec64-4e1f-4614-b3d3-4d9bf20bfdad
47687ed9-de0f-4135-b0a2-8c188b78b852,6573ed03-6cb9-45e5-98be-845fd69955fe,4d0bc1c9-2f26-4272-959c-7093bde45ecc
47687ed9-de0f-4135-b0a2-8c188b78b852,81bc2701-a271-43e5-b52c-7bee14c64442,5af9346f-97f2-4d19-bd19-1abb8a2ee981
47687ed9-de0f-4135-b0a2-8c188b78b852,90540180-b4d8-4811-996b-4b55878f1acc,7d0f7473-576f-4a8b-aa4b-7ff7714a36ee
47687ed9-de0f-4135-b0a2-8c188b78b852,98164852-f9ef-40aa-9ec6-511404908037,76e13c07-e2b6-4ab3-8ca7-b4cd9d59b153
47687ed9-de0f-4135-b0a2-8c188b78b852,aaf1fa76-a43b-4b8f-9594-221ea949b37c,c5981e24-98e6-4967-b7c8-29bf3901ccef
47687ed9-de0f-4135-b0a2-8c188b78b852,d86af055-7b47-46bd-8b39-4fe68effe72c,0b3e726d-e7c8-437e-8239-d7c23b4253ed
47687ed9-de0f-4135-b0a2-8c188b78b852,de90bdd2-1788-4655-bf0e-4f8cab52d16e,1e48cba6-80eb-4c9b-bcbc-6b8ad053ecc3
47687ed9-de0f-4135-b0a2-8c188b78b852,df19be2d-b48f-4f17-8bba-265c745996be,0a01dee4-49ff-44de-8e14-161755ffe504
47687ed9-de0f-4135-b0a2-8c188b78b852,e747dc20-6a43-4b6c-be5c-a2fbd080a896,4433ac00-7021-46e1-891b-ed2f834d4603
38a4e3e8-519c-44c5-9c74-5f4904c6b373,37f950f8-5591-40fb-b4d5-fdb76545a36b,42c314bd-a094-4521-866d-8eb8711607c0
38a4e3e8-519c-44c5-9c74-5f4904c6b373,3aa029be-8056-420c-a894-c330946a2175,664341ac-0248-463b-9953-c88adadbbfd7
38a4e3e8-519c-44c5-9c74-5f4904c6b373,57628475-3b24-421c-8c8e-c80089858146,f23917d7-af06-42e1-b78c-f07804a91def
38a4e3e8-519c-44c5-9c74-5f4904c6b373,da88c21e-087a-4aca-af92-5a3f3acaf44c,2f543b8f-da41-4ae0-809e-6ff1609e6126
32a8c8ab-f491-4388-960a-5a65c8f948b5,5c1f5282-becb-4d5a-82a7-4f986c2832ef,4d45ebb9-e677-4dd3-92c0-f973e7429b63
32a8c8ab-f491-4388-960a-5a65c8f948b5,9c096127-8d49-4fa1-a4c6-76837a9db6e1,cae9e2aa-1416-4632-bde7-92f4de162208
32a8c8ab-f491-4388-960a-5a65c8f948b5,9f5866e9-2397-4de8-84c1-e526a50a0968,b989906f-00a5-402c-94d1-927c1b45cec2
94135350-407f-406c-b5ee-335bee7966b4,18117bcc-efc3-413e-9850-982e6b867496,88fab1c0-fa23-4bde-bde1-5f852341ba41
94135350-407f-406c-b5ee-335bee7966b4,6acc58ad-5b70-4bf7-ad00-4d8488fd37e1,d8fb9bc3-14e1-41f8-900f-75b44b556d17
94135350-407f-406c-b5ee-335bee7966b4,8a207056-e3c7-4075-ae3a-975356508e5e,eb8d82a1-5e73-40e2-8349-642db0b34a68
94135350-407f-406c-b5ee-335bee7966b4,ad6bf299-1f9c-40d9-8aa4-07c993c5d478,6a60a298-d9c8-4f6b-9fc5-3fb945e2e24c
94135350-407f-406c-b5ee-335bee7966b4,e98bf57b-03ae-4e7d-ae4e-bfc965820c50,0cffc0c5-408c-4962-b45f-e8cca02d912a
4b1688b7-e439-4814-861f-f195afe6c201,1af2d802-3c40-4817-875a-6f65e0ba7bfb,80129834-ceff-4ade-a1c4-dc46b381804c
4b1688b7-e439-4814-861f-f195afe6c201,30566fe9-355c-4fa1-9438-af60c8479460,559d8843-7928-4e6d-b4ac-afbb19f1dc17
4b1688b7-e439-4814-861f-f195afe6c201,674856fa-73f0-45ee-8c73-ffe2f0713291,e786546a-310a-47eb-8b19-c1a42155ae3b
4b1688b7-e439-4814-861f-f195afe6c201,81150595-f4e8-4f7b-a86c-ddf9b98743bc,2a6e7cd1-7f43-4a1a-b732-5063eedfafbf
4b1688b7-e439-4814-861f-f195afe6c201,aef7cf2b-c34c-4135-b604-7b9e33ef2994,a0032cf6-00da-48c7-8435-93151eb9dc43
4b1688b7-e439-4814-861f-f195afe6c201,b074d5b6-35b1-4523-89b5-9b02693e08b8,518fa749-a541-4727-85d2-77a4cd646f07
4b1688b7-e439-4814-861f-f195afe6c201,bb8d1a84-cc19-4152-ac50-de1b66ce194a,53620a09-5d6a-4c66-a747-31a6e4474898
515e18f7-c41e-4e60-9402-7bf548820360,0ef8cabf-b9e2-4266-adb4-932ef66f6471,a192bfa7-0e83-4f3f-8ce5-df22f8fb4d40
515e18f7-c41e-4e60-9402-7bf548820360,13e0cda5-2b32-4168-85d4-4f99d9dc2a48,e790c9b5-95e4-43b4-9ff2-312cffa2763c
515e18f7-c41e-4e60-9402-7bf548820360,2720346e-a698-4c29-ad73-bd5a719edf7f,2d167eed-fd70-45ef-abc5-c2076880e16c
515e18f7-c41e-4e60-9402-7bf548820360,42e1918c-1600-4409-a8a9-aa729eabe36a,246c2de2-4a1e-46cc-ba08-a3466b7c08a0
515e18f7-c41e-4e60-9402-7bf548820360,4d77636d-a0dd-4434-a5bb-23e84804050d,7a20aa20-d69c-454d-aed9-1fa9b10bc1b6
515e18f7-c41e-4e60-9402-7bf548820360,598e7cb0-a0a6-49be-aeab-97bb7b916bf0,43169f89-c2c7-4137-90ef-e3af9da5fc26
515e18f7-c41e-4e60-9402-7bf548820360,6f5ce35c-7f02-46d3-a772-b4b9249b4a73,6e40c422-aa35-4238-b337-6f53a2230c2e
515e18f7-c41e-4e60-9402-7bf548820360,7332f87a-e485-4fe2-8e96-bd7a8d2c09ab,16c871cf-4408-4b49-807f-58874e84e3a1
515e18f7-c41e-4e60-9402-7bf548820360,7e4f9f4b-a6c2-4dae-bc7d-65a5ce09ba45,12a49439-c145-4f04-ac63-f9510045bd95
515e18f7-c41e-4e60-9402-7bf548820360,9468497a-73ca-4513-b922-655184e68f57,f88a4334-9a17-4356-962b-efe532c2329e
515e18f7-c41e-4e60-9402-7bf548820360,a087bf8a-eca0-40ca-9654-bbcc4d28c33e,36191b12-ff0a-4ef7-9edf-322bbc4c7793
515e18f7-c41e-4e60-9402-7bf548820360,b6a4bc27-8afe-4241-9b0a-ae1aa8202991,313ef682-84a5-4027-bb04-8a55c4265057
515e18f7-c41e-4e60-9402-7bf548820360,c3279431-100f-4f5d-ba04-10b90263d287,ca45eb34-f926-43bd-9a77-522f7cc651ab
515e18f7-c41e-4e60-9402-7bf548820360,e32c53d6-9363-484f-826a-ff4861d10f44,5c91bbb0-4ff0-4285-8074-f8c9d9829bab
515e18f7-c41e-4e60-9402-7bf548820360,e6e016ce-6578-4661-9370-d64bff660f0e,45e818f0-96e5-48c1-9ae8-6540a64444ec
515e18f7-c41e-4e60-9402-7bf548820360,f5581661-08df-4577-bc77-4e7299e431bb,4594d716-09b9-4bde-a1a4-4b5cfd33bbee
e917e68f-45e3-4850-bbd1-66e092c7edc6,a8cb1d5c-7d5d-4ac9-970d-a37eb5462f07,2baa3e30-665c-459b-b444-c2196ebd0b0c
e917e68f-45e3-4850-bbd1-66e092c7edc6,d1f089f4-e6cb-4737-8d7a-3d6601ad0c19,347accfa-d939-4f91-bc72-d6811c566eec
e917e68f-45e3-4850-bbd1-66e092c7edc6,d6053b65-2c10-4ac3-803e-80dd97293786,861b8cf3-0b14-4690-8153-79ee19828173
eec2f8ac-4841-4991-95bf-790dcea9721b,810ba2c0-d835-4db2-83a0-15a2a2fc8b39,9cdbf66f-a9fb-4364-b4b5-d830d1d9b0b3
eec2f8ac-4841-4991-95bf-790dcea9721b,cb7f419e-6764-4191-be59-3f240a5d379d,9f1c8eed-594a-4ac4-946d-a27ac27d64b7
eec2f8ac-4841-4991-95bf-790dcea9721b,d5cdb3e1-434a-4637-b5ff-d5065fa492ca,5366d21b-253c-41ae-a2f3-8411ab8b9b04
eec2f8ac-4841-4991-95bf-790dcea9721b,ec96c6f8-dad4-4406-938f-ed6f1bd31c98,934b9bf6-8554-45be-a614-519db3e07bc3
eec2f8ac-4841-4991-95bf-790dcea9721b,ef2eacdc-6c3d-47b3-96f4-05405f6f46e4,a99866f8-86dc-4549-95ca-a6fb4c166e4f
