Id,Title,Imdb_Id
049de17a-f913-49af-93cb-a1ef6b3eb70e,Cannibal Holocaust,tt0078935
2714b17a-f853-44ee-9e59-f2677ca4d85c,Cape Fear,tt0101540
a566569a-4bac-4f51-8c67-6b952108420b,Capote,tt0379725
783be274-0276-4e44-83f6-91d77b36ef7a,Captain America: Civil War,tt3498820
a4a72bab-646e-4003-be92-cb5be9dfef72,Captain America: The First Avenger,tt0458339
750c762f-d5e9-49f3-84d6-d9b361511a14,Captain America: The Winter Soldier,tt1843866
7f577fd2-5d23-42d7-898e-0e73571f6c30,Captain EO,tt0090793
59477a2c-8164-4717-8f62-a07dd0badc3e,Captain Kronos – Vampire Hunter,tt0071276
3790a468-cd2f-42b9-bec5-0588a9347f7e,Captain Marvel,tt4154664
ad77ed4d-c1d8-42de-a62b-08f05d7bac94,Carlos,tt1321865
f2032599-0a3a-4dd1-96dd-e4553a74fab1,Carol,tt2402927
07d9a66b-482a-41e1-bea7-d3c91f3a1b01,Carrie,tt0074285
fbbb3465-dbb1-4af6-8a81-5f7c0cb521c5,Cars,tt0317219
587ae99e-69cc-4361-ad69-65dd78315e4b,Cars 2,tt1216475
9b8bda37-0af3-4e5a-9820-e9854bc4eb87,Cars 3,tt3606752
3fb4ab45-f923-4be2-953a-83115462679e,Casablanca,tt0034583
8c0c7277-c1c5-4e8d-9bc3-b223aee7dbc9,Casino,tt0112641
e23069c5-7d68-43f6-aca5-ab53e00071b2,Casino Royale,tt0381061
5c80f933-72c9-463d-ad4b-011a0e16805c,Cast Away,tt0162222
f6442906-9720-4938-af3a-bccddb1a896e,Castle Freak,tt0112643
b9ce098d-2b0a-412a-be88-2a905fe43876,Casualties of War,tt0097027
f72ccc7f-bba9-4df8-9dfd-6548b0c6d1ef,Catch Me If You Can,tt0264464
dff46643-35c9-46ba-aad6-c009adf24212,Cats,tt5697572
ec33ebef-2eaf-4833-9db4-879a73c16f84,Cat's Eye,tt0088889
0bb06bb7-ccda-4791-a369-16a47090668c,Cecil B. Demented,tt0173716
8073dba1-3acd-421e-9876-8d0527e0dba7,Center Stage,tt0210616
72653220-d9eb-440b-8d81-cdf4b3d4c93a,Certain Women,tt4468634
808e5226-8e02-4643-947f-9065eff27b96,Certified Copy,tt1020773
7b2aab71-4949-4339-95fb-41437d53e257,Challengers,tt16426418
5e979182-512d-43da-b5ef-ff0c11a76a12,Charade,tt0056923
4d948952-caa8-4bf4-956f-e1aa62160857,Charlie Wilson's War,tt0472062
d9a7aca6-b64b-4e7d-965a-5112f00debb7,Chasing Amy,tt0118842
9302989d-48e1-43a0-8ff0-1ab7045fbd0b,Children of the Corn,tt0087050
e9425ce9-6379-4ccf-b205-3cc90aac79ca,Child's Play,tt0094862
790144e3-8833-41cf-bf8c-ef9e3ac3f7ee,Child's Play (2019),tt8663516
d53e7723-627e-46d6-b738-b2042a72f8dd,Child's Play 2,tt0099253
26bdc9de-0eea-4c0e-a4a2-956ce0cb1175,Child's Play 3,tt0103956
d17018e0-f6ee-4d1c-a731-8b18a71093bc,Chimes at Midnight,tt0059012
70a86497-1d15-4815-873d-cceb2381b644,China Moon,tt0109417
383f082b-930e-464a-8955-12dc524fd9bf,Chinatown,tt0071315
a7e797a0-44e7-4643-925e-503e6db1cd4f,Chocolate,tt1183252
56bf70c9-7d15-4bd5-a3fb-fc69ab3b9447,Chopper,tt0221073
83de92fb-092e-48ad-91c0-e0f869f54b9a,Chopping Mall,tt0090837
460a9cca-7bf2-4ca4-9164-4866c52fccb5,Christine,tt0085333
b95da905-5e9f-4bb9-8148-50937fd22816,Christmas Eve in Miller's Point,tt25052668
101caa07-e2a2-4cc0-ba89-84a4ffd57010,Christmas Evil,tt0081793
7f082d8a-0e1c-4fa2-b2c7-fe855c231cec,Christmas Getaway,tt7688990
8a7fbe02-067a-40b4-aa64-7154c27676e7,Christmas in Connecticut,tt0037595
775793b3-6cb3-4fc1-9615-748e28c090cd,Christmas with the Kranks,tt0388419
8e2ac8a2-f21b-4a0c-a726-abe2a2dd3c4c,"Christmas, Again",tt3894188
6ed5db63-c449-4241-911e-91b60291220d,Chungking Express,tt0109424
7c61eb00-0070-4cb4-806e-07a8b324077e,Citizen Kane,tt0033467
75dbd3d4-a4f2-4c55-97a3-84948fdac02e,Citizen Ruth,tt0115906
af9dd6e6-379b-4e03-9a74-48ce6c5e6fd8,City of Angels,tt0120632
bbd74aa2-c1e2-4c57-a6b8-e5f0278975e8,City of the Living Dead,tt0081318
981bdd05-72db-428b-948d-0ce989754683,Clean,tt10023022
036e45ff-e5a1-439f-9418-f18079c33a1f,Clear and Present Danger,tt0109444
bfa2b35e-06c7-423b-9a91-9ff0d55f67b4,Cléo from 5 to 7,tt0055852
79b06d8c-f851-4588-a8c5-add8858fb276,Clerks,tt0109445
c6a29043-7066-45f7-97c6-d51f6c9e482d,Cliffhanger,tt0106582
175d2e8b-81e3-498d-af40-127767068539,Climax,tt8359848
17826a8c-a9ad-4449-8c7c-63c30ac8bcbd,Clockers,tt0112688
2a71bdae-f4cd-4f76-a5f1-33288e240ac0,Close Encounters of the Third Kind,tt0075860
2a93f59f-18ad-42a0-a4cd-099fa4e47d1b,Close-up,tt0100234
34d5b5b0-af6b-47aa-801f-7676dd839cfa,Cloud Atlas,tt1371111
80d2753d-00f5-4eb9-a813-ee8e188e99ed,Clouds of Sils Maria,tt2452254
30b98805-1d11-44a0-814b-31846d0ebdf8,Cloverfield,tt1060277
2657578b-52cd-461b-8581-533dc438429c,Clueless,tt0112697
94fd1155-8055-4771-b216-9a8dfdb10dfc,C'mon C'mon,tt10986222
12eaa1c2-8228-4411-bea8-009b8baec324,Coal Miner's Daughter,tt0080549
89216c86-85db-4b9b-9118-adbd0d09b8d4,Cobra,tt0090859
92953662-035e-4484-9e29-7def13cd4702,Coco,tt2380307
8499dffa-f616-4293-a36d-d2fc7fb163bd,Cocoon,tt0088933
e3b8793a-c793-482d-b70f-740f33dba405,Coffee and Cigarettes,tt0379217
0885b75c-82b9-43a0-b579-2fdedd106480,Cold Water,tt0109702
459ed738-4f64-48dd-ae56-aaff936382ae,Collateral,tt0369339
81f0eb42-0602-49f4-ab19-807567ffd4e6,Collective,tt10706602
3435ea9a-7257-42c1-b9a6-ece1236bfc23,Color of Night,tt0109456
4aeab694-aeb4-4070-8288-c704b82e092e,Colossal,tt4680182
c01d4c07-fc7c-428b-ac78-4e1d220574eb,Coma,tt0077355
cc3ec8a6-0558-48dd-b32a-f887b1797823,Come September,tt0054759
7268b267-56d0-45b9-b903-6a644a0be04b,Coming to America,tt0094898
cf37b39b-3fe2-4b6d-904c-6755c2b4a63d,Commando,tt0088944
f5a6e68b-0865-4985-8125-d332347b921a,Communion,tt0097100
cc6a7be6-b596-4fa6-b875-cddf632412ce,Con Air,tt0118880
0e093bd5-af96-4fed-bd86-f3902506d8ad,Conan the Barbarian,tt0082198
bfce5444-8971-4d4e-8eaa-900714e61ecd,Confessions of a Dangerous Mind,tt0270288
ab7a282a-d1d7-441d-8191-1d3239a0cb72,Confidentially Yours,tt0086551
238aec5e-d58f-4fb7-9ff6-f7b0075f494f,Congo,tt0112715
939bbdf4-e784-4a1f-b855-7e5cbb1b9791,Connie and Carla,tt0345074
3683ee31-df0d-4fff-a2fa-871655a5c1cd,Conquest,tt0085356
c747b511-cd98-43b1-bdf8-9d328119b9ef,Conquest of the Planet of the Apes,tt0068408
458d99a9-c141-4e1d-9136-be29024105e8,Contact,tt0118884
3850e717-ecb8-4c7e-9eae-aebddea63983,Contagion,tt1598778
6a4c51ec-75f9-4715-af69-6686998c2c8d,Cool and the Crazy,tt0109479
9b4c28a3-93a6-43ce-b9a0-72e2bb822279,Cool Hand Luke,tt0061512
dca28fc7-0824-415b-a1ad-f9f81da57a03,Cool World,tt0104009
412deacc-706c-4e81-8579-20191bde4658,Coonskin,tt0071361
29dd57ae-ef2e-49aa-b66c-11855fd6289a,Cop Land,tt0118887
041a1fab-5439-4139-a54a-a87fe087b1bc,Coraline,tt0327597
a5456474-d29a-430b-85c0-be3131860e20,Coriolanus,tt1372686
f0129db3-ee9f-40b7-a67b-868bdc3765bc,Corruption,tt0061520
f77a5051-2f45-4e31-8fb0-e44facdfd94e,Coupe de Ville,tt0099310
c4ab68ef-1795-435d-a2c2-60ddae0ebfa1,Crash,tt0115964
17f2b00d-fe11-4512-8e0a-ad5b9f8fea04,Crashing Through the Snow,tt14809392
0926961d-9c71-4627-9f04-62f18d813b72,Crawl,tt8364368
9c6042fe-3efb-4dc3-bf6c-da2a4c29504c,"Crazy, Stupid, Love",tt1570728
11752884-6597-4e77-aaee-762cbc6f9312,Creature from the Black Lagoon,tt0046876
3cfcf3e2-a0ab-4213-89ba-c74ef092cc14,Creed,tt3076658
e11169bb-8883-4962-adbb-c3b663ffda2f,Creed II,tt6343314
6e658018-9b69-446e-a686-07580f6c2299,Creed III,tt11145118
ef81a940-0767-4fdd-87f1-9b231063ffe0,Creepshow,tt0083767
20bf9b8d-14f4-41c5-ad07-27bba2d3245a,Crimson Tide,tt0112740
08bdccb1-d514-4e3d-80eb-38497a517cdf,Critical Thinking,tt7870102
17f3049c-0e2b-4ed4-864f-45b6f73250f0,Croc,tt1127177
ebaa5652-409a-4cd2-ad01-934f7a52a5c8,Crooklyn,tt0109504
e59e3be2-ba5f-4f1a-92c0-e7244908f402,Cross of Iron,tt0074695
67763a74-5df7-400c-bd85-3689c63048dd,"Crouching Tiger, Hidden Dragon",tt0190332
90456cba-563f-4f3c-a4d2-c09eaa2b856e,Crumb,tt0109508
41e23b8f-d852-4a11-8a01-37cc3a770581,Cujo,tt0085382
5f814875-85da-4730-86eb-2da53a0dac0f,Cult of Chucky,tt3280262
a2042750-eccd-4e57-bdd7-6dd293afe4af,Curse of Chucky,tt2230358
1baedbf0-7bf3-4cd2-b6e1-f2189ae4b638,Cyborg,tt0097138
1341d967-2893-4956-90ae-593501b0391e,D.E.B.S.,tt0367631
12085ff4-cd37-4cec-aec9-bc2e5bc0f4e9,Da 5 Bloods,tt9777644
d3b63e65-1a4b-473a-9feb-93e03e86c4ac,Da Sweet Blood of Jesus,tt3104930
47adaf90-e23c-4d9e-940b-3aaed5ebe300,Dagon,tt0264508
fa9f6afa-fb76-49ee-845c-7285852056cb,Damage,tt0104237
421b45ac-c24a-407e-8f35-4b4d996dbd59,Damn Yankees,tt0051516
0a4c8e67-7a55-4235-8541-599c1e61ef79,Damsels in Distress,tt1667307
8da693d7-f62c-41dc-858a-e039b31387b2,Dancer in the Dark,tt0168629
aeb4e260-9921-4283-85f3-31f95ab50310,Daredevil,tt3322312
756232e9-ee91-416c-9628-556ed865d720,Dark Age,tt0092830
c5980fba-9512-46e6-8bb3-c24eb9a31568,Dark City,tt0118929
01d0bc3f-2c5c-40c1-8b4f-61fde7566879,Dark Passage,tt0039302
f4838a82-d807-466b-a77f-1652d82678d8,X-Men: Dark Phoenix,tt6565702
ced99e81-159f-46a3-b5d2-d30200cf4534,Dark Victory,tt0031210
a421602e-c0dc-43cd-b314-7cd03b972a89,Darkman,tt0099365
9e008d5f-15fa-44d3-8790-3d6293e72216,Darkness,tt0273517
04c0b5a0-d8e2-4b9f-90df-6897e323a20e,David Byrne's American Utopia,tt11874226
dcf758a5-9f46-45e7-94b3-b8da424fa943,Dawn of the Dead,tt0363547
ee195c11-c5ab-4edc-bac4-ed82d2ed6eaf,Dawn of the Dead (1978),tt0077402
9f3434ad-50ec-4647-8752-699b25e3032b,Dawn of the Planet of the Apes,tt2103281
ee2311aa-929b-4786-99c9-9927b0e2760d,Day for Night,tt0070460
aacd5705-1b54-4acd-8642-da19e2336832,Day of the Animals,tt0075913
466862dc-42cd-4024-9541-7887560ae544,Day of the Dead,tt0088993
70ea9807-36d8-42cb-a1ae-fe79e3335910,Dazed and Confused,tt0106677
234400de-9dd0-45f0-9e69-eae0b73bcf42,Dead Man,tt0112817
3e0fda51-3f9f-4d06-8389-db05412e1fb6,Dead of Night,tt0068457
34cd763d-aa8c-4593-8dda-1fc004d8d171,Dead Ringers,tt12923632
d8da982d-d076-497d-b53f-9db7e3f34b23,Deadfall,tt1667310
52c62de6-7b6a-447c-8a05-0fdfc32edcfa,Deadly Blessing,tt0082245
6916fe79-0b58-4834-a92a-932392926535,Deadly Games,tt0083803
51b13616-e522-4ecb-b2e8-658e54fda900,Deadpool,tt1431045
4a23f11d-7d42-47c9-9418-482bae44ca46,Deadpool 2,tt5463162
c826ae63-007e-45c5-abe8-76c02c792ab7,Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues,tt0068455
adb3e8ae-9d34-4728-8c84-504aaf1420eb,Dear White People,tt2235108
e6cba809-f394-4c90-9576-0d3c95d9581f,Death and the Maiden,tt0109579
2b22410a-df70-491b-8202-72179374ccc6,Death Becomes Her,tt0104070
a72384d6-b4cd-4f35-87f9-f20a66d08ea4,Death on the Nile (1978),tt0077413
d5760cec-8402-439e-ab10-e56aee395f7f,Death Wish 3,tt0089003
f27050c0-89cc-4d94-8c99-263053dc5696,Deathdream,tt0068457
da2b04c8-8ce6-49ed-bdbe-86bc6bc8411d,Deathgasm,tt3705412
e43caec5-c63c-496c-bd88-e2f4967282c2,Decision to Leave,tt12477480
329ff67b-2788-424c-85c6-c581b8c756c6,Deep Impact,tt0120647
d75ad93e-9b67-4ff8-8081-9781baae35f2,Deep Red,tt0073582
e8fc29f3-65c8-44f2-8ec8-41ccba7195e7,Deep Rising,tt0118956
3ceb2502-2822-404e-9003-6ca5cca7e9d8,Deep Water,tt2180339
4451475d-fc1e-4663-9005-1ce90916bef0,Defending Your Life,tt0101698
077066bc-eaac-4594-96c2-29b7a9c4f95b,Delicatessen,tt0101700
0def12e9-67cb-4b01-b0f1-114c2902e71d,Deliver by Christmas,tt11847642
2b59fbc7-5e1d-4d1b-8e9d-90a8f8cd885e,Dementia 13,tt0056983
af0326a3-0227-4eeb-aebb-d633e9be3924,Demolition Man,tt0106697
9eac0951-9ef8-4f5a-a26b-b7d0a25d6e2d,Demonlover,tt0284034
6596751c-6d03-4867-a6f8-e1f05a642952,Desert Hearts,tt0089015
a1d4773e-c947-43b0-8a37-a6173862cbc9,Desk Set,tt0050307
38beb69e-80ee-4032-9d62-2a3de864291b,Desperate Living,tt0075936
eb7e5aea-d21a-4034-b74c-e67a898138b6,Desperately Seeking Susan,tt0089017
debca57c-fc5e-48e3-93c0-323fe160c5ea,Destroy All Monsters,tt0063172
2a348995-f0f4-48b3-a9a4-714fd8927c7d,Destry Rides Again,tt0031225
ffdec929-ed7e-4c78-94e8-8d204cd2b32c,Desyat Negrityat,tt0092879
3a9144b8-2746-4136-8b70-5fd5836db2c7,Detective Pikachu,tt5884052
425e87ca-8a91-463e-a8af-7d627e69bf51,Devil in a Blue Dress,tt0112857
89bc44f6-6ad9-4d2a-8fec-b1989ed54092,Dial M for Murder,tt0046912
fb4d02c3-3e14-448b-877b-3233ccdfc894,Diamonds Are Forever,tt0066995
07d602b8-ff53-4838-9d6e-c0dcbece4bb1,Dick,tt0144168
e4479760-7866-4d75-a24e-44d976f14585,Dick Johnson is Dead,tt11394180
35686a30-225c-4048-b188-9d223d9b3e60,Die Another Day,tt0246460
141d5f2b-64bc-44b9-b54e-a5c2939d6cec,Die Hard,tt0095016
1a848656-98de-48cf-974e-6f4780acaa53,Die Hard with a Vengeance,tt0112864
7d7ca6c4-6a26-4f99-99b9-8d7183003154,Die Hard with a Vengeance,tt0112864
0907e5d6-5f39-4518-9eaa-41b56c4ce0ef,Dinocroc,tt0365653
0e8c168b-4119-4dd5-b0d9-f7e9bd81268e,Dirty Dancing,tt0092890
85a1d0c5-a722-4ebe-9305-93062136102d,Dirty Pretty Things,tt0301199
42c9432a-6f8b-4027-a412-4bf6f8311e10,Dirty Rotten Scoundrels,tt0095031
69bba20f-e40c-4a35-8243-5cf7df49e6b3,Disappearing Acts,tt0243220
91f981d0-9859-4765-a63e-8a33c33a0c4e,Disaster Movie,tt1213644
b4f648a3-94e1-4d12-8e2f-3e4e320ac2d0,Disclosure,tt0109635
43af54f3-ef9d-4490-be0d-f84a5ffb23f4,Disorder,tt4085084
5c0e830c-158c-4aea-ae97-1f045c3e7e05,Django,tt0060315
62e4b8fa-8ed5-47e8-b4e7-f04296fff666,"Django Kill... If You Live, Shoot!",tt0062082
e86ba2cd-d92f-4215-8560-39bf15960c8c,Django Unchained,tt1853728
37411c10-4103-4e31-9b93-0055db4603b1,Doctor Sleep,tt5606664
8e39edc4-0b47-4467-9b71-35f69f153657,Doctor Strange,tt1211837
b9579afe-b9f9-444d-9997-6b45ef8a0afb,Doctor Strange in the Multiverse of Madness,tt9419884
108c8b87-16be-476e-92c5-3daee949c701,Dodes'ka-den,tt0065649
cafc089e-a273-415a-ba69-bac411fb0983,Dolemite Is My Name,tt8526872
09632197-0f2a-44ff-a259-22b93d8a602a,Dominion: Prequel to the Exorcist,tt0449086
147df462-75e6-406f-8306-7c17ff5706ad,Bob Dylan: Dont Look Back,tt0061589
aa677234-76ec-4abf-8961-64190414eb18,Don't Torture a Duckling,tt0069019
fcdaace5-6cd5-47f4-99e2-251165a7e5d7,Double Impact,tt0101764
28a55c6e-27f0-4f27-8cdb-2ba8cd18c9b3,Double Indemnity,tt0036775
ee18d600-03de-437c-9eef-91195388e9e2,Doubt,tt0918927
d233f317-6296-43fb-9b04-6a959beef990,Downhill,tt4558376
b739f1c2-2c16-4922-b2a3-1cecfa4a5ab1,Dr. Jekyll and Sister Hyde,tt0068502
366462dd-66d9-4729-84b0-376afe668806,Dr. No,tt0055928
cf18718d-b1d2-4c98-9d47-3e114dea19bb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,tt0057012
d6b8ccc5-53ce-4eea-be39-fc1caa619493,Dr. T & the Women,tt0205271
9457c1e9-98e5-43a5-a928-3bb5c625efc7,Dracula,tt9139220
2ec5225e-ec15-47c5-aec1-52a1c775502f,Dracula A.D. 1972,tt0068505
ecc4e82a-03fb-4f17-852a-c26378771394,Drag Me to Hell,tt1127180
a1a22afd-b2f1-4928-8474-8ce861582303,Dragonslayer,tt0082288
a051de99-6a62-41a2-a3b8-6040b7f808f8,Driftwood,tt0112904
071ed750-7b20-4fb9-86d2-65d15d34ad6f,Drive,tt0780504
66dcf219-883a-4f2f-a515-2ff9ce8ed183,Drive Angry,tt1502404
b5af6680-d314-4d8d-a68d-15975812b12f,Drop Dead Gorgeous,tt0157503
89551411-82de-4c40-b00e-c484244672c8,Drop Zone,tt0109676
cefb8e4b-08d9-41e7-b50d-714bd9eea9b2,Dudes,tt0092933
08c5ac92-7384-40eb-8902-74f2f779bb7e,Duel,tt0067023
c1aa6db9-4afb-49e7-9128-a8008c00e7f3,Dumb and Dumber,tt0109686
ca9c4d4f-1a24-4540-b46d-34b22f5dc822,Dumbo,tt3861390
7567f177-8d9b-4971-907f-9db4b354d521,E.T. the Extra-Terrestrial,tt0083866
e53c9567-a59b-483d-9909-9cb401d9175b,Easy Living,tt0041328
f33a3318-57fc-4855-a488-ce4128ef479d,Eat the Document,tt0233629
30c98e49-1a34-444b-96c7-3eb151049ecd,Eaten Alive,tt0074455
396771da-7502-4e41-a79b-cce37fe401b3,Ed Wood,tt0109707
2db2cbb0-a358-44cd-ab02-5d6b399a3dd4,Eddie Murphy: Delirious,tt0085474
bd25dd9e-2844-4c60-9686-22457d3f4d74,Edmond,tt0443496
b4752b40-ad00-4b19-825f-9b82a29292f0,Edward Scissorhands,tt0099487
7fb2c957-39dd-4bfe-8db3-62bbcdf6d868,Eight Men Out,tt0095082
bf259ccb-8c70-4fe2-89d1-64c1bbc66c31,Eighth Grade,tt7014006
5add377f-6d28-4de3-aa11-eb260b49a69e,Eileen,tt5198890
9b5df37f-a139-4a5a-90e6-9b1ef5900aaa,El Mariachi,tt0104815
79bb6434-efa8-44f5-8119-f25445da0c4e,Election,tt0126886
5cda8393-15e6-476c-936f-1d3e4c4be245,Elizabeth,tt0127536
e1f98792-2067-4708-8d6f-46b6b2d2ef9e,Emma Mae,tt0074477
a3bca4d5-f9c6-468c-85d3-4dc1ea668f7b,Emma.,tt9214832
4bb9d0eb-3b29-456c-8880-d3333d694d45,Emperor of the North Pole,tt0070030
1cdfe320-38b9-4e68-864e-652188c1a316,Empire of the Sun,tt0092965
8a52b564-4168-4749-8306-b4c26b3bc520,Encanto,tt2953050
a936f26c-9f73-4600-931b-559346b8edec,Enchanted,tt0461770
1c9c9745-36e0-4ebc-b46e-3c9f76528a54,Endless Night,tt0067052
58d2558f-2f66-4cf1-ba24-e3a6f8cb100b,Enemy of the State,tt0120660
75b0e386-3f95-43fd-846b-29348800619d,Equilibrium,tt0238380
a1d1c668-730c-4982-b989-f8ab8a8b30b5,ER: 24 Hours,tt0295222
a7c6b52e-0242-4afe-91fd-1624a1b67b2e,Eraserhead,tt0074486
d6ab3f80-fd9f-4307-ad74-efa71648cf00,Erin Brockovich,tt0195685
3b3d34ce-b9f9-4743-b86a-e1895d764a14,Escape from New York,tt0082340
c6b4250b-6b2d-4116-b714-553367522ec5,Escape from the Planet of the Apes,tt0067065
9376ca2a-a1b9-4212-adc2-90ba14a7a6a4,Escape to Witch Mountain,tt0072951
ecab0f9f-3dd7-4c58-9593-a631c824b098,Eternal Sunshine of the Spotless Mind,tt0338013
7c866721-857a-482b-b4ab-57e73f94d94b,Eternals,tt9032400
e2d01866-1215-4ed5-b9b7-7b30889ba9ec,Event Horizon,tt0119081
1478d72e-032b-4f00-9516-3611a93db1ed,Everybody Wants Some!!,tt2937696
b16c3655-27d4-4051-ae49-e63ef5c901ba,Everything Everywhere All at Once,tt6710474
126b9bfe-51a8-40f9-9896-9f51ba585b5f,Eve's Bayou,tt0119080
87da0693-6dd7-4fcf-ab27-de3367a36b5e,Evil Dead II,tt0092991
7f386dfe-63d4-4912-8b96-e5dbfaecb90d,Evil Dead Rise,tt13345606
4fd9b68c-14a1-41fa-b4c9-2cb41eef3174,Evolution,tt0251075
84663512-e85e-4c28-a08a-67564a54e614,Ex Libris,tt6209282
1a397630-1c84-4998-bf09-d10f10f7b68f,Ex Machina,tt0470752
4ee47a88-bb64-4606-b502-a2d67c4cd40c,Excalibur,tt0082348
791f6288-aaab-493a-b193-c31c588fa8be,Exorcist: The Beginning,tt0204313
26d3f374-9311-436b-a8cd-30739be3c45d,Extreme Close-Up,tt0070048
fc611b3a-bd24-40f1-bca9-e61efbc39228,Extremely Loud & Incredibly Close,tt0477302
173c92f9-3ed5-4a78-b94b-bb0bc8d625e4,Eye of the Beholder,tt0120662
7d434059-b8d2-4324-9d02-614de58474f6,Eyes Wide Shut,tt0120663
981240e7-15fa-4ce6-b516-5076a1d0ec06,F for Fake,tt0072962
318d97dc-ed3e-4e23-8cbd-5749890cbdb0,Face/Off,tt0119094
4f163c83-bdc9-44a0-869c-e10052f7fe77,Faces of Death,tt0077533
54be52e8-b061-4d17-9769-141b1c96a308,Fahrenheit 451,tt0060390
f33d8638-3ee4-4b09-80a2-defeacbcaccd,Falling Down,tt0106856
cbf59b20-f6f7-4613-9d6c-b11730bc37a0,Family Plot,tt0074512
85213207-5013-4f82-b9e1-7f5ed1c27c1b,Fancy Dance,tt21813994
b5613ad9-d9e2-4342-b6e2-374ddd232cc8,Fanny and Alexander,tt0083922
fc49fcb7-0195-4090-b1c5-3c907ff73b17,Fantasia,tt0032455
35b459a8-86c7-425b-9682-2c2f19e25ef0,Fantastic Mr. Fox,tt0432283
cdddaead-1ac9-444c-a312-ec3d3f9288f4,Fargo,tt2802850
56db95a0-af30-4cb3-a5cb-972aa38dd2e6,Fast Company,tt0079138
806c1dc1-c1e8-4f46-9e26-8eca6540a1f3,Fast Five,tt1596343
0204dfc7-fe00-4e8a-9c4b-77cdbd43a6f7,Faster,tt1433108
d3148ebe-6a55-41f5-823a-5138a0c27314,Fat Kid Rules the World,tt1995304
6b92c049-cbef-4eed-947c-2f8117d80094,Fear,tt0116287
55b11976-521f-4955-8fea-0db4f7d18f3b,FeardotCom,tt0295254
7dab4614-d4cf-47f2-aec4-e5bd069cfccc,Felicia's Journey,tt0165773
25cafb82-9da6-4037-bb34-2f016af8d8be,Female Trouble,tt0072979
9d84f167-aecc-4312-b964-3c77fe27ba83,Fences,tt2671706
08092090-599d-4a39-9a92-5fc31bfb9150,Ferrari,tt3758542
a02273e8-81eb-4a82-858c-f7055b872949,Field of Dreams,tt0097351
36385121-5b7c-406a-a3e3-12f1d0469d09,Fight for Your Life,tt0076023
32a3f6a5-dc57-4bea-beb7-a334a5ed3a66,Final Destination,tt0195714
925e17dd-9e3c-4ae8-8d1c-332e0d0d040b,Final Fantasy: The Spirits Within,tt0173840
d0762350-bf35-4991-8c57-f47b60265d9b,Find Me Guilty,tt0419749
2183fc0b-ce34-453b-a8dd-6935f589e467,Finding Dory,tt2277860
8620e89a-8348-429b-8b78-4dfe9b5a4adc,Finding Nemo,tt0266543
223c7f49-e55a-465e-a75f-344b28097689,Finian's Rainbow,tt0062974
18389003-e867-4d4f-8081-ad69f913e979,Oh Christmas Tree!,tt2665200
5ae5ca2a-35b9-4784-979b-cd2c46977f5e,Fire and Ice,tt0085542
9accd0a4-1ab5-424b-9a9e-3c9b1facc25f,First Blood,tt0083944
44bbf60a-88b8-434f-a40d-d8c1f58b9984,First Comes Courage,tt0035883
4f2be935-a8d1-4359-a607-d2c843b5b248,First Cow,tt9231040
571e22e8-e7e8-455b-8258-c5b71a6349d6,First Man,tt1213641
2fed8ede-a7fa-488b-9023-5f02003a68dc,First Reformed,tt6053438
8737b397-a319-41cb-a249-045a964739b0,Flight,tt1907668
f2777136-9513-4c1a-b9b9-3be3a57bb607,Flight of the Navigator,tt0091059
b5a89d9f-60bf-4939-b80b-6fbe3df821c8,Flow,tt4772188
ed9b7156-ab1f-463c-8253-c7ffd5ae666d,Fools Rush In,tt0119141
c6cfc1cc-1766-41e2-bd1a-6a777934bc99,For Your Eyes Only,tt0082398
f9cd1360-a250-4e74-bbbe-5709f3703bfc,Forbidden Planet,tt0049223
bf3cb1f1-208a-40d9-b70c-152898842093,Ford v Ferrari,tt1950186
104c21de-4555-49aa-b3d7-43fe3bf08338,Foreign Correspondent,tt0032484
958a63b1-6c44-434f-8f37-fd49e0a4bea6,Forgetting Sarah Marshall,tt0800039
7616f8ce-d480-43cb-8399-4598cb49e99b,Forrest Gump,tt0109830
56835fdb-8a2a-4c76-b035-8506f6e04900,Fortress,tt0106950
cb820e0e-d680-4d83-b032-260d5d57874d,The Four of the Apocalypse...,tt0073594
2fe0c5f9-89e1-427c-86ae-df29fd4a39d0,Four Weddings and a Funeral,tt0109831
7409510b-4100-47ea-8967-7a9a7fa44a35,Foxcatcher,tt1100089
1f577b1c-9708-4554-aac5-ece7b1a43ead,Frailty,tt0264616
eaa80df2-e0e4-4e8d-91a9-d088d6a18d6a,Frances Ha,tt2347569
be5724c0-6f2d-4f7b-b744-8e09836b3ca4,Frankenstein,tt0021884
29123b36-f194-4471-8ad3-b8cc724e01e0,Frankenstein Meets the Wolf Man,tt0035899
c10f0509-fe0f-4890-93a6-fbed667b6296,Frankenstein Must Be Destroyed,tt0065738
c76c242b-540b-495f-945a-e3eaa12d462a,Frantic,tt0095174
1fca562a-ec30-4af7-8934-3869c2209af6,Freaky,tt10919380
74aa5ded-45b9-41ec-94b7-8be1d2cf2b9d,Freaky Friday,tt0322330
73db49cf-865a-42e5-bdb8-1d2a31fbba56,Freddy Got Fingered,tt0240515
21f056c0-37b0-4774-bc28-b0388d3c9806,Freddy vs. Jason,tt0329101
98f998d1-efbd-4ddc-9c1b-4c50033f2214,Freddy’s Dead: The Final Nightmare,tt0101917
24d4a48f-db79-448b-ad77-e23643dfc328,Frenzy,tt0068611
