"id","readable_id","title","draft_type","episode_type","total_picks","total_drafters","total_drafter_teams","total_hosts","episode_number","draft_status","created_at_utc","updated_at_utc","is_patreon_only","non_canonical"
"4e54656c-9a28-4d31-9021-ad28ebca8824",94,Screwball Comedy mini-Mega,1,0,11,3,0,2,"239",3,2025-03-28 07:16:16.586 -0400,,false,false
"4e8b675c-a2d6-4611-a6ce-850710482afb",95,Movies About Screenwriters,0,0,7,2,0,2,"168",3,2025-03-28 07:16:16.574 -0400,,false,false
"503706f4-7184-4dce-89ef-05c2ba9eaf6b",96,Freddy vs. Jason Super Draft,3,0,20,4,0,2,"38",3,2025-03-28 07:16:16.548 -0400,,false,false
"50ea7a7b-798e-4ab3-8b45-2593e6a740b9",97,Coen Brothers Super Draft,3,0,18,2,0,1,"84",3,2025-03-28 07:16:16.558 -0400,,false,false
"50f9b683-a1cc-4737-8a78-8dbadacb2db5",98,Video Game Adaptations,0,0,7,2,0,2,"141",3,2025-03-28 07:16:16.569 -0400,,false,false
"5122b935-c03b-4df7-ab07-b97f68b7ce45",99,Dragonheart mini-Super Draft,4,1,5,2,0,0,"32",3,2025-03-28 07:16:16.605 -0400,,true,false
"526ad671-8154-4ec4-b6fd-a85f178f1aa1",100,Betty White,0,2,7,2,0,0,"5",3,2025-03-28 07:16:16.611 -0400,,true,false
"52b183af-f695-4198-b932-1a23e8eb6ec0",101,Harry Palmer mini-Super Draft,4,1,5,2,0,0,"33",3,2025-03-28 07:16:16.605 -0400,,true,false
"53ca0528-d400-4006-b085-bb611e964d43",102,Teen Horror (Millennial Edition),0,0,7,2,0,2,"5",3,2025-03-28 07:16:16.542 -0400,,false,false
"53fddd02-54ca-478a-930c-f069b30cf9c9",103,"2009",0,0,7,2,0,1,"58",3,2025-03-28 07:16:16.553 -0400,,false,false
"547b404c-ae95-432c-bf3e-589a2f888c91",104,Vinegar Syndrome,0,0,7,2,0,3,"277",3,2025-03-28 07:16:16.593 -0400,,false,false
"54fb4fc9-4d9b-422a-8241-9644e740e59c",105,Jim Henson,0,0,7,2,0,2,"79",3,2025-03-28 07:16:16.557 -0400,,false,false
"555bd336-219b-4d34-8987-591e9db89ecd",106,Rock vs. Diesel mini-Mega,1,0,13,3,0,2,"232",3,2025-03-28 07:16:16.584 -0400,,false,false
"55687878-d913-4caa-a21d-54c983743d42",107,Psycho mini-Super Draft,4,1,5,2,0,0,"8",3,2025-03-28 07:16:16.601 -0400,,true,false
"55a81771-c33e-427b-bbaa-a2f7c190926d",108,Mad Max mini-Super Draft,4,1,5,2,0,0,"46",3,2025-03-28 07:16:16.608 -0400,,true,false
"56416e2b-bae6-469a-b6eb-4fe5909ae1c8",109,"2007",0,0,7,2,0,2,"142",3,2025-03-28 07:16:16.569 -0400,,false,false
"56d6fc65-4a4f-4a16-b746-b8ec56d6c837",110,New Camp Classics,0,0,7,2,0,2,"76",3,2025-03-28 07:16:16.556 -0400,,false,false
"5738014a-5108-4f0b-8598-c50c37a324cd",111,Happy Madison Productions,0,0,7,2,0,2,"176",3,2025-03-28 07:16:16.575 -0400,,false,false
"595023b6-d236-467a-83d9-1f07cebb6b6e",112,Police Story mini-Super Draft,4,1,5,2,0,0,"17",3,2025-03-28 07:16:16.602 -0400,,true,false
"598aa07f-5b44-4577-a39f-6491ab844a8a",113,The Gambler mini-Super Draft,4,1,5,2,0,0,"50",3,2025-03-28 07:16:16.609 -0400,,true,false
"5a3ab606-4e9a-4990-9a24-237e731b4c20",114,Laura Dern,0,0,7,2,0,2,"60",3,2025-03-28 07:16:16.553 -0400,,false,false
"5b34604a-404a-4951-92e0-7b117b48e707",115,The Minions mini-Super Draft w/Graham Skipper,4,1,5,2,0,0,"25",3,2025-03-28 07:16:16.604 -0400,,true,false
"5befc72f-0d6e-4aea-addc-be50b6c1a02e",116,Wesley Snipes,0,0,7,2,0,2,"95",3,2025-03-28 07:16:16.560 -0400,,false,false
"5c1326ed-7fa1-4cd0-b336-a8a968c69b70",117,Amy Adams,0,0,7,2,0,2,"25",3,2025-03-28 07:16:16.545 -0400,,false,false
"5c9b1a87-8a97-49d6-b24a-eec66c9e45fb",118,Horror Sequels,0,0,7,2,0,2,"4",3,2025-03-28 07:16:16.542 -0400,,false,false
"5da29ec2-275a-486c-8fae-badab3ac8f47",119,Charlie Kaufman Super Draft,3,0,9,2,0,3,"305",3,2025-03-28 07:16:16.598 -0400,,false,false
"5e2157bf-fdd5-4fe1-9cf1-0d92a3037178",120,Aquatic Horror,0,0,7,2,0,2,"114",3,2025-03-28 07:16:16.563 -0400,,false,false
"5fe78b83-894a-4001-8384-c8ae57fd8c5d",121,Summer Camp,0,5,7,2,0,2,"1",3,2025-03-28 07:16:16.614 -0400,,true,false
"600b2796-0f03-4eca-84f0-a696a4da0729",122,Jerry Bruckheimer,0,0,7,2,0,2,"123",3,2025-03-28 07:16:16.565 -0400,,false,false
"60842e15-04d9-4808-b655-09175f439903",123,Found Footage,0,0,7,2,0,2,"50",3,2025-03-28 07:16:16.551 -0400,,false,false
"617a280b-ec34-4329-a405-83ea9a748c53",124,A Christmas Carol,0,0,7,2,0,1,"109",3,2025-03-28 07:16:16.562 -0400,,false,false
"6214e864-de17-4b4b-a357-a7b461fe8658",125,Giallo,0,0,7,2,0,2,"61",3,2025-03-28 07:16:16.554 -0400,,false,false
"627ce97d-3895-42f5-ad4c-8d0a750f81aa",126,The American President,0,0,7,2,0,1,"102",3,2025-03-28 07:16:16.561 -0400,,false,false
"63388810-2643-41d2-9a69-1c93651bf3e4",127,"2021 Mega Draft",2,0,20,4,0,2,"177",3,2025-03-28 07:16:16.576 -0400,,false,false
"63627fba-b871-4640-88df-4edde83984e6",128,'70s Sports,0,0,7,2,0,2,"184",3,2025-03-28 07:16:16.577 -0400,,false,false
"636c615a-3ae5-4045-930d-bea21f4b8dc7",129,MCU Phase 4 Super Draft,3,0,16,4,0,2,"211",3,2025-03-28 07:16:16.581 -0400,,false,false
"647bbe5d-5873-436d-b0d9-20fe9455c240",130,Highlander mini-Super Draft,4,1,5,2,0,0,"49",3,2025-03-28 07:16:16.609 -0400,,true,false
"67039917-4e60-4d8c-8e59-c66238201d88",131,American Zoetrope,0,0,7,2,0,1,"310",3,2025-03-28 07:16:16.599 -0400,,false,false
"677c1b04-67be-4e08-b35a-8e92105e77fe",132,Whoopi Goldberg,0,0,7,2,0,2,"170",3,2025-03-28 07:16:16.574 -0400,,false,false
"6787d46f-10c5-4b97-9d60-4091b1653e23",133,Jack Ryan mini-Super Draft,4,1,5,2,0,0,"7",3,2025-03-28 07:16:16.600 -0400,,true,false
"67d674bd-4862-4513-93de-b2223240ed2d",134,Movies Mega Draft,2,3,25,6,0,0,,3,2025-03-28 07:16:16.610 -0400,,true,false
"68bd0b9d-f928-47c7-be5f-94c18d34f014",135,The Purge mini-Super Draft,4,1,5,2,0,0,"15",3,2025-03-28 07:16:16.602 -0400,,true,false
"68e35ab4-4a07-4179-883f-6fe9ce3a0f1d",136,Relationship Horror,0,0,7,0,2,2,"117",3,2025-03-28 07:16:16.563 -0400,,false,false
"6921db42-e5a1-4f6b-9fd3-eea25d0ca633",137,The Cold War,0,0,7,2,0,1,"68",3,2025-03-28 07:16:16.555 -0400,,false,false
"697fbe03-80e3-4abb-a833-6ae90ec62ec2",138,"21st Century Australian",0,0,7,2,0,2,"148",3,2025-03-28 07:16:16.570 -0400,,false,false
"69951fdc-89e4-4d4f-90e1-a37afb8db8d7",139,Courtroom Movies,0,0,7,2,0,2,"173",3,2025-03-28 07:16:16.575 -0400,,false,false
"6a26d062-d3c5-4436-bee6-b64603a6940a",140,BFFFs,0,0,7,2,0,2,"127",3,2025-03-28 07:16:16.566 -0400,,false,false
"6af38676-d011-4ba9-830d-427b4278dcbc",141,Fictional Musicians Mini-Mega,1,0,11,3,0,2,"115",3,2025-03-28 07:16:16.563 -0400,,false,false
"6b3cb308-838d-4e13-952f-7d422278c069",142,Actor's Directorial Debuts,0,0,7,2,0,1,"42",3,2025-03-28 07:16:16.549 -0400,,false,false
"6b925ced-9f3d-4016-adce-d102351d9e2c",143,Stephen King mini-Mega,1,0,13,4,0,2,"267",3,2025-03-28 07:16:16.591 -0400,,false,false
"6c28036b-2896-438f-8f82-5e97a7c827c7",144,Martin Scorsese Super Draft,3,0,30,9,0,3,"262",3,2025-03-28 07:16:16.590 -0400,,false,false
"6ce3836c-02a9-4a99-8b28-5cda096790b0",145,The Predator mini-Super Draft,4,1,5,2,0,0,"47",3,2025-03-28 07:16:16.609 -0400,,true,false
"6d250ee7-39ec-41b5-bc46-1c6575c61416",146,Judy Garland,0,0,7,2,0,2,"258",3,2025-03-28 07:16:16.589 -0400,,false,false
"6eec7b4d-06e0-4916-a091-da264eb57133",147,"2019 Mega Draft",2,0,20,4,0,1,"63",3,2025-03-28 07:16:16.554 -0400,,false,false
"6f00ca47-189f-4268-adf6-e87cb8d9bc57",148,Alfred Hitchcock Mega Draft,2,0,30,9,0,3,"302",3,2025-03-28 07:16:16.597 -0400,,false,false
"6f6ebb18-1b60-4027-bc68-3d4403b05e2f",149,Space Horror,0,0,7,2,0,2,"183",3,2025-03-28 07:16:16.577 -0400,,false,false
"7012cec0-8ca3-4f3d-8900-4bc3c8a24aa1",150,Game Movies,0,0,7,2,0,2,"54",3,2025-03-28 07:16:16.552 -0400,,false,false
"713d68ff-f402-4601-9c0b-c614ed4def0e",151,Jodie Foster,0,0,7,2,0,2,"271",3,2025-03-28 07:16:16.592 -0400,,false,false
"71cf5c14-7ffc-440d-b643-c2ecd92969b5",152,Stephen Sondheim,0,2,7,2,0,0,"4",3,2025-03-28 07:16:16.611 -0400,,true,false
"7216c2d5-e176-4382-b048-10ac7ad25e1f",153,Sam Peckinpah,0,0,7,2,0,2,"199",3,2025-03-28 07:16:16.579 -0400,,false,false
"72eba291-b6fe-4e1c-aa0d-faa5384b467b",154,Orson Welles,0,0,7,2,0,2,"182",3,2025-03-28 07:16:16.576 -0400,,false,false
"73c2ebbd-4005-4aa5-bbb0-d5c71a62f530",155,"2019 (so far)",0,0,7,2,0,0,"39",3,2025-03-28 07:16:16.548 -0400,,false,false
"74d7f307-a872-49da-bb03-83df1bbe0e00",156,Angela Lansbury,0,2,7,2,0,0,"8",3,2025-03-28 07:16:16.612 -0400,,true,false
"74df5527-3e9e-4b83-bd6d-a0de06e7a476",157,Serious Kids,0,0,7,2,0,2,"40",3,2025-03-28 07:16:16.548 -0400,,false,false
"7579285a-3b28-4f08-8acd-f2e70d4d547e",158,Kubrick,0,0,7,2,0,2,"20",3,2025-03-28 07:16:16.545 -0400,,false,false
"76966fee-5797-4ed9-8a60-73d79df4c269",159,Two Thumbs Down,0,0,7,2,0,2,"252",3,2025-03-28 07:16:16.588 -0400,,false,false
"77216d25-4a74-4b3a-82c8-516999fe711b",160,Evil Dead mini-Super Draft,4,1,5,2,0,0,"35",3,2025-03-28 07:16:16.606 -0400,,true,false
"77c28491-cb2f-4f02-8731-a2dbcd344918",161,Canuxploitation,0,0,7,2,0,2,"150",3,2025-03-28 07:16:16.570 -0400,,false,false
"783cd350-251b-40d2-a82a-1e19530e3ac4",162,Planet Hollywood Mega Draft,2,0,20,4,0,2,"146",3,2025-03-28 07:16:16.570 -0400,,false,false
"78b3013f-6bce-404d-96c3-f23bc45d1ac9",163,Colin Farrell mini-Mega,1,0,9,2,0,0,"215",3,2025-03-28 07:16:16.582 -0400,,false,false
"7d513d21-73f2-4db0-8c9d-44f44f02d90d",164,Kidventure,0,0,7,2,0,2,"74",3,2025-03-28 07:16:16.556 -0400,,false,false
"7dac10ab-502e-4c25-8962-dd3bf22b3f41",165,Natalie Portman,0,0,7,2,0,2,"279",3,2025-03-28 07:16:16.593 -0400,,false,false
"7f4b5b4c-066f-4199-a0ba-ab23fc434c8a",166,Scorsese Produced mini-Mega,1,0,11,3,0,2,"264",3,2025-03-28 07:16:16.591 -0400,,false,false
"7f6461c3-e316-4d17-b10a-fe4ddf5a435e",167,Oz (Live Action) mini-Super Draft,4,1,5,2,0,0,"53",3,2025-03-28 07:16:16.610 -0400,,true,false
"7feeeced-1ab9-421a-819b-69ec76deb3ba",168,TV Shows Mega Draft,2,3,25,6,0,0,,3,2025-03-28 07:16:16.610 -0400,,true,false
"80393bb3-d348-4476-b5db-decad580de5f",169,Winona Ryder,0,0,7,2,0,2,"91",3,2025-03-28 07:16:16.559 -0400,,false,false
"80d44691-eb10-4d66-93a0-749294f77c07",170,F Cinemascore Super Draft,3,0,21,4,0,2,"190",3,2025-03-28 07:16:16.578 -0400,,false,false
"812b0ef8-7124-470d-8acd-aee50fc8202f",171,Saw Super Draft,3,0,10,3,0,2,"253",3,2025-03-28 07:16:16.588 -0400,,false,false
"81afadb4-7416-40ec-9e01-adc4bd6eebfb",172,Geena Davis,0,0,7,2,0,2,"282",3,2025-03-28 07:16:16.594 -0400,,false,false
"81bf79f6-72b1-4264-bbc0-84b610abc69b",173,Final Destination mini-Super Draft,4,1,5,2,0,0,"4",3,2025-03-28 07:16:16.600 -0400,,true,false
"8220f8d0-5cde-40e3-b1a1-b1609e453d3a",174,X / NC-17 / Unrated,0,0,7,2,0,2,"193",3,2025-03-28 07:16:16.578 -0400,,false,false
"830e5494-852d-4027-bf31-ade4d9a155b9",175,Classic Hammer Horror mini-Mega,1,0,13,3,0,2,"301",3,2025-03-28 07:16:16.597 -0400,,false,false
"8366838a-29b4-4fa7-9b33-5e82c655a65f",176,Horror Anthologies,0,0,7,2,0,2,"276",3,2025-03-28 07:16:16.593 -0400,,false,false
"8386ca20-6b09-4b77-811f-893fdbd19a66",177,Home Alone mini-Super Draft,4,1,5,2,0,0,"10",3,2025-03-28 07:16:16.601 -0400,,true,false
"83bb9106-d6d0-446d-b344-8c597c0b5b09",178,"1999",0,0,7,2,0,1,"37",3,2025-03-28 07:16:16.547 -0400,,false,false
"84f92d8c-a6b2-4e94-ab3d-6b7b0fcc0a9e",179,Creature Features,0,0,7,2,0,2,"32",3,2025-03-28 07:16:16.547 -0400,,false,false
"850d1e28-39fb-46e2-b286-ccdcedb2399a",180,Lorne Michaels,0,0,7,2,0,2,"71",3,2025-03-28 07:16:16.556 -0400,,false,false
"85523722-f66d-4be0-97b5-38d144bdfb64",181,John Carpenter Live,0,0,7,2,0,2,"47",3,2025-03-28 07:16:16.550 -0400,,false,false
"85efd689-b8d0-48d7-a7c9-39f1814d38ee",182,M. Night Shyamalan Super Draft,0,0,7,4,0,2,"181",3,2025-03-28 07:16:16.576 -0400,,false,false
"8615b1eb-5e08-4018-be57-49dea1724315",183,Minnesota Mini-Mega,0,0,7,3,0,2,"124",3,2025-03-28 07:16:16.565 -0400,,false,false
"878eb446-72a0-4b08-aa9d-a165ae0ec6c1",184,Threequels,0,0,7,2,0,2,"1",3,2025-03-28 07:16:16.450 -0400,,false,false
"87f97803-50f7-4785-89bd-0b93ea3d0333",185,'90s Superhero,0,0,7,2,0,2,"242",3,2025-03-28 07:16:16.586 -0400,,false,false
"8878e7b7-f07b-46bc-91ad-0706addcfce6",186,Harry Belafonte,0,2,7,2,0,0,"9",3,2025-03-28 07:16:16.612 -0400,,true,false
"88a1fdc5-1551-4354-83de-cbb45eed125c",187,Hugh Grant,0,0,7,2,0,2,"118",3,2025-03-28 07:16:16.564 -0400,,false,false
"896d0371-4ef7-4d42-bee4-3922ca33f575",188,Retail Hell,0,0,7,2,0,2,"289",3,2025-03-28 07:16:16.595 -0400,,false,false
"8a3d1569-fde9-45a8-96e9-414343cd9204",189,Dance,0,0,7,2,0,2,"185",3,2025-03-28 07:16:16.577 -0400,,false,false
"8a437997-f5e0-4f89-a691-fd8457422337",190,Cannon,0,0,7,2,0,2,"116",3,2025-03-28 07:16:16.563 -0400,,false,false
"8a631c4b-916b-4723-8bfa-c4ab2baa2617",191,"1999 mini-Mega",1,0,13,4,0,2,"307",3,2025-03-28 07:16:16.598 -0400,,false,false
"8a762c79-147d-4633-a96a-1307abf923bb",192,Rocky/Creed Super Draft,3,0,9,2,0,2,"238",3,2025-03-28 07:16:16.585 -0400,,false,false
"8c757241-8b40-4e21-8335-e66507ab3849",193,NASA,0,0,7,2,0,2,"169",3,2025-03-28 07:16:16.574 -0400,,false,false
"8cbce425-f4d3-4386-a9b5-e6cb4b9f2605",194,"2009 Horror",0,0,7,2,0,2,"270",3,2025-03-28 07:16:16.592 -0400,,false,false
"8cfedb6b-38b2-4d7a-ba6f-13ce1e8be7d7",195,Vintage Con Artist,0,0,7,2,0,2,"202",3,2025-03-28 07:16:16.580 -0400,,false,false
"8d05e361-a381-453b-b5f1-a5a0dce736dd",196,Train Movies,0,0,7,2,0,2,"224",3,2025-03-28 07:16:16.583 -0400,,false,false
"8e616bc9-1d1c-49e4-9c68-d033faaa28d6",197,"2010s Decade Mega Draft",2,0,20,4,0,2,"55",3,2025-03-28 07:16:16.552 -0400,,false,false
"8e7e454e-4acf-4d48-a57a-9b4427d00b83",198,Kirsten Dunst,0,0,7,2,0,2,"203",3,2025-03-28 07:16:16.580 -0400,,false,false
"8f1ca106-4b3a-4f62-82df-a1a847053299",199,Drag,0,0,7,2,0,2,"103",3,2025-03-28 07:16:16.561 -0400,,false,false
"90368a14-f377-4dbf-82a9-d150c098a18e",200,Cults,0,0,7,2,0,2,"223",3,2025-03-28 07:16:16.583 -0400,,false,false
"910e76dd-4f7c-449d-8769-a815ae6041a9",201,Multiple Roles,0,0,7,2,0,2,"26",3,2025-03-28 07:16:16.546 -0400,,false,false
"916cd2f3-b603-4d2b-94b8-5fc5f66ce9fe",202,Stuart Gordon,0,0,7,2,0,2,"72",3,2025-03-28 07:16:16.556 -0400,,false,false
"918d5de8-bfa6-4050-a34b-36ed89a847e1",203,Supernatural Kids,0,0,7,2,0,2,"287",3,2025-03-28 07:16:16.595 -0400,,false,false
"91a4ffcf-2c95-4563-90f1-2769f72c575c",204,Dimension Films,0,0,7,2,0,2,"153",3,2025-03-28 07:16:16.571 -0400,,false,false
"922208d2-4f92-45a9-abac-113b2171e5c3",205,Akira Kurosawa,0,0,7,2,0,2,"208",3,2025-03-28 07:16:16.581 -0400,,false,false
"93582b7e-da97-46a3-a1fb-773845af3a96",206,"1975 Best Picture",4,4,5,2,0,0,"1",3,2025-03-28 07:16:16.613 -0400,,true,false
"948d154e-363f-4677-95cb-6fe0260049b7",207,Jurassic Park / World mini-Super Draft,4,1,5,2,0,2,"5",3,2025-03-28 07:16:16.600 -0400,,false,false
"94cda846-7f1c-48a6-9b83-74300bc58bb6",208,The Transporter mini-Super Draft,4,1,5,2,0,0,"42",3,2025-03-28 07:16:16.607 -0400,,true,false
"951669da-7574-45e4-b137-5d3e5c223732",209,Elmore Leonard,0,0,7,2,0,2,"294",3,2025-03-28 07:16:16.596 -0400,,false,false
"96dc67f2-011a-4ae6-ae2c-59f15336d97c",210,Sketch Comedy Anthologies,0,0,7,2,0,2,"88",3,2025-03-28 07:16:16.559 -0400,,false,false
"974ba839-38bf-4035-a761-f250ef007a40",211,Mike Hammer mini-Super Draft,4,1,5,2,0,0,"43",3,2025-03-28 07:16:16.608 -0400,,true,false
"97c3343e-3faa-4b10-807d-46e05892ccd5",212,MTV Movie Awards Best Kiss Winners,0,0,7,2,0,2,"281",3,2025-03-28 07:16:16.594 -0400,,false,false
"98c98d68-702e-41cd-8fa4-c8e212a68546",213,"1992 Horror",0,0,7,2,0,2,"67",3,2025-03-28 07:16:16.555 -0400,,false,false
"98f7d2c8-4acb-44d5-97cc-16ae7046b746",214,Arthurian Legend,0,0,7,2,0,2,"213",3,2025-03-28 07:16:16.581 -0400,,false,false
"995994e0-3786-4dd5-9c7b-0a7300ce8589",215,Rambo mini-Super Draft,4,1,5,2,0,0,"16",3,2025-03-28 07:16:16.602 -0400,,true,false
"99b55149-adb7-4ebd-becf-23959e854640",216,Horror Comedy mini-Mega,1,0,11,3,0,2,"205",3,2025-03-28 07:16:16.580 -0400,,false,false
"99b67ad5-767d-4d2e-937b-6396413811cc",217,Black Queer Films,0,0,7,2,0,2,"218",3,2025-03-28 07:16:16.582 -0400,,false,false
"9abceeb1-0d25-47b8-a67b-e9aae978a7d9",218,The Yakuza Papers mini-Super Draft,4,1,5,2,0,0,"24",3,2025-03-28 07:16:16.603 -0400,,true,false
"9b58438c-832e-4ca5-a5d8-e89c7d6f7764",219,Flashpoint: Batman (Franchise mini-Super Draft),4,1,5,2,0,0,"48",3,2025-03-28 07:16:16.609 -0400,,true,false
"9b8bcd27-dd4d-4461-baff-cc3cd6941b4c",220,Internet Horror,0,0,7,2,0,3,"311",3,2025-03-28 07:16:16.599 -0400,,false,false
"9bf34cbc-51b7-4153-8c38-ce7910c230a2",221,Hannibal mini-Super Draft,4,1,5,2,0,0,"6",3,2025-03-28 07:16:16.600 -0400,,true,false
"9cb66ce6-348c-4be8-ab7d-ad3bf2ee101a",222,Zombie Mini-Mega,1,0,13,3,0,2,"155",3,2025-03-28 07:16:16.572 -0400,,false,false
"9d5d0738-21f6-40f1-a51d-a8d913d8646f",223,'30s Warner Bros,0,0,7,2,0,2,"73",3,2025-03-28 07:16:16.556 -0400,,false,false
"9d907787-44de-4239-9a5a-b978486bc4b8",224,Westerns: Part III Mini-Mega,1,0,13,3,0,2,"108",3,2025-03-28 07:16:16.562 -0400,,false,false
"9dbc1993-41b6-48a4-aef9-4414d8cfc1d0",225,The Afterlife,0,0,7,2,0,2,"275",3,2025-03-28 07:16:16.593 -0400,,false,false
"9e7dece2-c9d3-4756-9126-1a9beeba7d4b",226,Stephen King Horror Adaptations,0,0,7,2,0,2,"6",3,2025-03-28 07:16:16.542 -0400,,false,false
"9ed444d6-0938-43a8-97da-8d11b863f1bb",227,The Girl with the Dragon Tattoo/Millennium mini-Super Draft,4,1,5,2,0,0,"41",3,2025-03-28 07:16:16.607 -0400,,true,false
"9f2425ed-17fc-4746-b4a4-9073251b2f57",228,"Apatow, Producer",0,0,7,2,0,2,"29",3,2025-03-28 07:16:16.546 -0400,,false,false
"9f6851bb-6275-4835-ab81-ca0dcb28ffd4",229,Union Movies,0,0,7,2,0,1,"240",3,2025-03-28 07:16:16.586 -0400,,false,false
"9f69bd23-a2d2-4d18-be11-72a61c35cdb9",230,Monty Python mini-Super Draft,4,1,5,2,0,0,"29",3,2025-03-28 07:16:16.605 -0400,,true,false
"9f720d3d-2b15-43b3-ab81-a3aafa8d9603",231,The Beatles,0,0,7,2,0,2,"194",3,2025-03-28 07:16:16.579 -0400,,false,false
a03f6f2d-f505-4051-ab29-a059bbe7564f,232,Anne Hathaway,0,0,7,2,0,2,"227",3,2025-03-28 07:16:16.584 -0400,,false,false
a0414bd9-b808-4b72-8f73-de2a6e0bf9dd,233,Westerns: Part II Mini-Mega,1,0,13,3,0,2,"92",3,2025-03-28 07:16:16.559 -0400,,false,false
a06df285-e5e0-4dd9-a5ff-2a9881d9198d,234,Don Bluth Super Draft,3,0,10,2,0,2,"255",3,2025-03-28 07:16:16.589 -0400,,false,false
a11830de-769b-459e-af87-808650614a87,235,Whit Stillman mini-Super Draft,3,0,5,2,0,1,"306",3,2025-03-28 07:16:16.598 -0400,,false,false
a11b7caf-c1ed-4353-9534-f546410b8bfc,236,"2020 Mega Draft",2,0,20,4,0,1,"128",3,2025-03-28 07:16:16.566 -0400,,false,false
a16a1d3d-d722-4faf-b3e7-61a4105df705,237,Michael Crichton Super Draft,3,0,22,3,0,1,"293",3,2025-03-28 07:16:16.596 -0400,,false,false
a232e557-62f2-4122-ab57-327978c936bb,238,Norman Jewison,0,2,7,2,0,0,"10",3,2025-03-28 07:16:16.612 -0400,,true,false
a422f5f7-7b4f-41cf-b825-e91299695fa0,239,’60s Musicals,0,0,7,2,0,2,"82",3,2025-03-28 07:16:16.558 -0400,,false,false
a4546d89-01f7-4c4c-8e93-84c0b2582616,240,"1977 Horror",0,0,7,2,0,2,"298",3,2025-03-28 07:16:16.597 -0400,,false,false
a469a0bb-b5e5-44cd-b6e1-5a6f5c48feb9,241,British Rom-Coms,0,0,7,2,0,2,"21",3,2025-03-28 07:16:16.545 -0400,,false,false
a4bd3e53-80c8-4614-b5ff-06480eeed4fa,242,Video Nasties - Prosecuted Films,0,0,7,2,0,2,"101",3,2025-03-28 07:16:16.561 -0400,,false,false
a53e93ad-d781-44ee-95b5-4c4768387ff3,243,Barry Levinson's Baltimore mini-Super Draft,4,1,5,2,0,0,"30",3,2025-03-28 07:16:16.605 -0400,,true,false
a5aae4d9-2ec3-4fae-a77a-a863f2c718f8,244,Steven Spielberg Super Draft,3,0,34,10,0,2,"216",3,2025-03-28 07:16:16.582 -0400,,false,false
a7634dfd-371f-4b23-a358-a92e5bfa858f,245,Oliver Assayas Super Draft,3,0,16,3,0,1,"110",3,2025-03-28 07:16:16.562 -0400,,false,false
a903b13e-9bd4-4e80-8fc7-f1727e81caac,246,Aaron Sorkin Super Draft,3,0,10,3,0,2,"273",3,2025-03-28 07:16:16.592 -0400,,false,false
a9074f10-3a23-4a59-a634-a0f64f1dd988,247,Heist Movies,0,0,7,2,0,2,"51",3,2025-03-28 07:16:16.551 -0400,,false,false
a91a6e7e-d2bc-44f8-bbc3-f4dc57127910,248,Eddie Murphy,0,0,7,2,0,2,"119",3,2025-03-28 07:16:16.564 -0400,,false,false
a99a2240-6c8a-4ebf-8b02-78ba9d57178a,249,Gators & Crocs,0,0,7,2,0,2,"175",3,2025-03-28 07:16:16.575 -0400,,false,false
aa038bb4-4b29-4e36-9138-5560b19b6d7b,250,Independent Spirit Best First Feature Award Winners,0,0,7,2,0,2,"221",3,2025-03-28 07:16:16.583 -0400,,false,false
aaf198a2-dd51-4c9f-a0e5-32e8053ae22f,251,'90s Directorial Debuts,0,0,7,2,0,2,"189",3,2025-03-28 07:16:16.578 -0400,,false,false
ac8f6ef4-3223-4226-b358-b6cd3a3b8e33,252,Lucio Fulci,0,0,7,2,0,2,"98",3,2025-03-28 07:16:16.560 -0400,,false,false
acbb20fe-1d7f-4a81-a64c-109f961aa445,253,Phantasm mini-Super Draft,4,1,5,2,0,0,"18",3,2025-03-28 07:16:16.602 -0400,,true,false
aec7bb37-72ec-4a6e-9cb5-387978576fe7,254,Hellraiser,0,0,7,2,0,2,"138",3,2025-03-28 07:16:16.568 -0400,,false,false
af4b7064-b86a-4104-aced-e91ba03da82a,255,Die Hard mini-Super Draft,4,1,5,2,0,0,"11",3,2025-03-28 07:16:16.601 -0400,,true,false
af5fd1ec-65d3-42fc-9f02-e82dd069a8c9,256,Queer Crime,0,0,7,2,0,2,"246",3,2025-03-28 07:16:16.587 -0400,,false,false
af726a83-173b-4c09-9d45-e8253f9de0e9,257,Movies About Television,0,0,7,2,0,2,"131",3,2025-03-28 07:16:16.566 -0400,,false,false
b05fb914-d305-4307-90fd-5d7fe6b471ce,258,Natalie Wood,0,0,7,2,0,2,"139",3,2025-03-28 07:16:16.568 -0400,,false,false
b1626d79-83a0-4ba6-8fad-e390820d072d,259,James Spader,0,0,7,2,0,2,"134",3,2025-03-28 07:16:16.567 -0400,,false,false
b1fddc5e-57fb-468c-a972-1bf05664b36b,260,Shakespeare: Part II Mini-Mega,1,0,11,3,0,2,"111",3,2025-03-28 07:16:16.563 -0400,,false,false
b2a8ab4c-494f-42cc-8531-8c2583ac4a67,261,Mothers & Daughters,0,0,7,2,0,2,"78",3,2025-03-28 07:16:16.557 -0400,,false,false
b2c197ca-a269-498f-a7dc-5642cd5825ee,262,Halloween Super Draft,3,0,13,4,0,2,"254",3,2025-03-28 07:16:16.588 -0400,,false,false
b32b2777-584f-4b90-9af6-e3a327631c52,263,The Internet,0,0,7,2,0,2,"136",3,2025-03-28 07:16:16.567 -0400,,false,false
